pull_province,pull_item,pull_municipal_city,harmonized_nsu_unit,point_id,p_g,n_merged,has_mp25,has_mp50,has_mp75,has_mun_med,has_prov_med,has_unique,d_uniq_weighed,branch,d_point_unconvertible,n_points,n_points_conv
ILOILO,"crackers, cookies, buiscuits, chips/curls",TIGBAUAN,pieces or units,3,130,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,"crackers, cookies, buiscuits, chips/curls",TIGBAUAN,putos,1,60,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"crackers, cookies, buiscuits, chips/curls",TIGBAUAN,putos,2,100,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"crackers, cookies, buiscuits, chips/curls",TIGBAUAN,putos,3,130,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,fresh fish,TIGBAUAN,pieces or units,1,81.25,1,1,0,0,0,0,0,0,2,0,3,3
ILOILO,fresh fish,TIGBAUAN,pieces or units,2,105,1,0,1,0,0,0,0,0,2,0,3,3
ILOILO,fresh fish,TIGBAUAN,pieces or units,3,162.5,1,0,0,1,0,0,0,0,2,0,3,3
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TIGBAUAN,gallons,1,500,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TIGBAUAN,pieces or units,1,51.25,2,1,0,0,0,1,0,0,3,0,3,3
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TIGBAUAN,pieces or units,2,90,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TIGBAUAN,pieces or units,3,125.25,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TIGBAUAN,plastic cup,1,77.5,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TIGBAUAN,putos,1,30.875,2,1,1,0,0,0,0,0,3,0,2,2
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TIGBAUAN,putos,2,87.5,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TIGBAUAN,small cup,1,42.5,3,1,1,0,0,1,0,0,3,0,2,2
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TIGBAUAN,small cup,2,89.5,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,"liquor (e.g, whisky, coconut wine)",TIGBAUAN,lipid/lapad,1,80,1,1,1,0,0,0,0,0,3,0,2,2
ILOILO,"liquor (e.g, whisky, coconut wine)",TIGBAUAN,lipid/lapad,2,160,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,"liquor (e.g, whisky, coconut wine)",TIGBAUAN,long-neck,1,180,1,0,0,0,0,1,0,0,3,0,3,1
ILOILO,"liquor (e.g, whisky, coconut wine)",TIGBAUAN,long-neck,2,300,1,0,0,0,0,0,1,0,3,1,3,1
ILOILO,"liquor (e.g, whisky, coconut wine)",TIGBAUAN,long-neck,3,450,1,0,0,0,0,0,1,0,3,1,3,1
ILOILO,loaf bread,TIGBAUAN,large packs,1,92.375,4,1,1,0,0,0,0,0,3,0,2,2
ILOILO,loaf bread,TIGBAUAN,large packs,2,157.5,2,0,0,1,0,0,0,0,3,0,2,2
ILOILO,loaf bread,TIGBAUAN,medium packs,1,75,1,1,0,0,0,0,0,0,3,0,2,2
ILOILO,loaf bread,TIGBAUAN,medium packs,2,110,2,0,1,1,0,0,0,0,3,0,2,2
ILOILO,loaf bread,TIGBAUAN,small packs,1,46.25,2,1,1,0,0,0,0,0,3,0,2,2
ILOILO,loaf bread,TIGBAUAN,small packs,2,83.75,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,mango,TIGBAUAN,pieces or units,1,52.5,1,1,0,0,0,0,0,0,2,0,3,3
ILOILO,mango,TIGBAUAN,pieces or units,2,80,1,0,1,0,0,0,0,0,2,0,3,3
ILOILO,mango,TIGBAUAN,pieces or units,3,150,1,0,0,1,0,0,0,0,2,0,3,3
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TIGBAUAN,bilog,1,122.5,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TIGBAUAN,bilog,2,175,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TIGBAUAN,bilog,3,252.5,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TIGBAUAN,pack,1,60,1,1,1,0,0,0,0,0,3,0,2,2
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TIGBAUAN,pack,2,105,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TIGBAUAN,putos,1,55.75,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TIGBAUAN,putos,2,90,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TIGBAUAN,putos,3,172.5,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,rice,TIGBAUAN,salmon,1,225,1,1,0,0,0,0,0,0,1,0,3,3
ILOILO,rice,TIGBAUAN,salmon,2,455,1,0,1,0,0,0,0,0,1,0,3,3
ILOILO,rice,TIGBAUAN,salmon,3,530,1,0,0,1,0,0,0,0,1,0,3,3
ILOILO,cabbage,TUBUNGAN,pack,1,27.5,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,cabbage,TUBUNGAN,pieces or units,1,40,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,camote tops,TUBUNGAN,bugkos,1,20,1,0,0,0,1,0,0,0,2,0,1,1
ILOILO,carrot,TUBUNGAN,pieces or units,1,45,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,chicken,TUBUNGAN,bilog,1,200,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,chicken,TUBUNGAN,bilog,2,280,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,chicken,TUBUNGAN,bilog,3,470,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,"drinks at restaurant, hotel, cafe, or kiosk",TUBUNGAN,pieces,1,150,1,0,0,1,0,0,0,0,3,0,1,1
ILOILO,fresh fish,TUBUNGAN,pieces or units,1,100,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TUBUNGAN,gallons,1,500,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TUBUNGAN,pieces or units,1,40,2,0,0,0,1,0,0,0,3,0,1,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TUBUNGAN,putos,1,48,1,0,0,0,0,1,0,0,3,0,2,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TUBUNGAN,putos,2,125,1,0,0,0,0,0,1,0,3,1,2,1
ILOILO,"liquor (e.g, whisky, coconut wine)",TUBUNGAN,lipid/lapad,1,85,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",TUBUNGAN,lipid/lapad,2,160,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",TUBUNGAN,lipid/lapad,3,210,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",TUBUNGAN,long-neck,1,167.5,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",TUBUNGAN,long-neck,2,190,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",TUBUNGAN,long-neck,3,245,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,loaf bread,TUBUNGAN,large packs,1,68.75,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,loaf bread,TUBUNGAN,large packs,2,120,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,loaf bread,TUBUNGAN,large packs,3,280,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,loaf bread,TUBUNGAN,medium packs,1,75,2,1,1,0,0,0,0,0,3,0,2,2
ILOILO,loaf bread,TUBUNGAN,medium packs,2,140,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,loaf bread,TUBUNGAN,small packs,1,49,1,0,0,0,0,1,0,0,3,0,2,1
ILOILO,loaf bread,TUBUNGAN,small packs,2,100,1,0,0,0,0,0,1,0,3,1,2,1
ILOILO,mango,TUBUNGAN,pieces or units,1,100,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TUBUNGAN,bilog,1,36,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TUBUNGAN,putos,1,72.5,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TUBUNGAN,putos,2,100,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TUBUNGAN,putos,3,147.5,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,rice,TUBUNGAN,salmon,1,203,1,1,0,0,0,0,0,0,1,0,3,3
ILOILO,rice,TUBUNGAN,salmon,2,280,1,0,1,0,0,0,0,0,1,0,3,3
ILOILO,rice,TUBUNGAN,salmon,3,317,1,0,0,1,0,0,0,0,1,0,3,3
ILOILO,cabbage,ZARRAGA,pack,1,20,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,cabbage,ZARRAGA,pieces or units,1,50,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,camote tops,ZARRAGA,bugkos,1,20,1,0,0,0,1,0,0,0,2,0,1,1
ILOILO,carrot,ZARRAGA,pieces or units,1,20,1,0,0,0,1,0,0,0,2,0,1,1
ILOILO,chicken,ZARRAGA,bilog,1,210,2,1,1,0,0,0,0,0,3,0,2,2
ILOILO,chicken,ZARRAGA,bilog,2,300,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,chicken,ZARRAGA,pieces of fried chicken,1,180,1,0,0,0,0,1,0,0,2,0,1,1
ILOILO,fresh fish,ZARRAGA,pieces or units,1,100,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",ZARRAGA,pieces or units,1,32.5,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",ZARRAGA,pieces or units,2,70,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",ZARRAGA,pieces or units,3,113.5,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",ZARRAGA,small cup,1,40,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,"liquor (e.g, whisky, coconut wine)",ZARRAGA,lipid/lapad,1,80,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",ZARRAGA,lipid/lapad,2,170,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",ZARRAGA,lipid/lapad,3,240,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,loaf bread,ZARRAGA,large packs,1,93.75,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,loaf bread,ZARRAGA,large packs,2,127.5,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,loaf bread,ZARRAGA,large packs,3,180,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,loaf bread,ZARRAGA,medium packs,1,50,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,loaf bread,ZARRAGA,small packs,1,50,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,mango,ZARRAGA,pieces or units,1,100,1,0,0,0,1,0,0,0,2,0,1,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",ZARRAGA,bilog,1,50,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",ZARRAGA,putos,1,53.75,2,1,1,0,0,0,0,0,3,0,2,2
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",ZARRAGA,putos,2,112.5,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,rice,ZARRAGA,salmon,1,390,1,0,0,0,0,1,0,0,1,0,2,1
ILOILO,rice,ZARRAGA,salmon,2,600,1,0,0,0,0,0,1,0,1,1,2,1
NEGROS OCCIDENTAL,cabbage,BINALBAGAN,pieces or units,1,40,1,0,0,0,0,1,0,0,3,0,1,1
NEGROS OCCIDENTAL,camote tops,BINALBAGAN,bugkos,1,20,1,0,0,0,1,0,0,0,3,0,1,1
NEGROS OCCIDENTAL,camote tops,BINALBAGAN,bundle,1,20,1,0,0,0,0,1,0,0,3,0,1,1
NEGROS OCCIDENTAL,chicken,BINALBAGAN,bilog,1,250,1,0,0,0,0,1,0,0,3,0,1,1
NEGROS OCCIDENTAL,chicken,BINALBAGAN,whole (chicken),1,250,1,0,0,0,0,1,0,0,3,0,2,1
NEGROS OCCIDENTAL,chicken,BINALBAGAN,whole (chicken),2,300,1,0,0,0,0,0,1,0,3,1,2,1
NEGROS OCCIDENTAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",BINALBAGAN,pieces or units,1,40,1,0,0,0,0,1,0,0,3,0,1,1
NEGROS OCCIDENTAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",BINALBAGAN,small cup,1,48,1,0,0,0,0,1,0,0,3,0,1,1
NEGROS OCCIDENTAL,"liquor (e.g, whisky, coconut wine)",BINALBAGAN,lipid/lapad,1,95,1,0,0,0,0,1,0,0,2,0,1,1
NEGROS OCCIDENTAL,loaf bread,BINALBAGAN,large packs,1,90,1,0,0,0,0,1,0,0,3,0,1,1
NEGROS OCCIDENTAL,loaf bread,BINALBAGAN,medium packs,1,65,1,0,0,0,0,1,0,0,3,0,1,1
NEGROS OCCIDENTAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",BINALBAGAN,putos,1,100,1,0,0,0,0,1,0,0,2,0,1,1
NEGROS OCCIDENTAL,cabbage,CALATRAVA,pieces or units,1,35,1,0,0,0,1,0,0,0,2,0,1,1
NEGROS OCCIDENTAL,camote tops,CALATRAVA,bundle,1,20,1,0,0,0,1,0,0,0,3,0,1,1
NEGROS OCCIDENTAL,carrot,CALATRAVA,pieces or units,1,30,1,0,0,0,1,0,0,0,2,0,1,1
NEGROS OCCIDENTAL,chicken,CALATRAVA,whole (chicken),1,250,1,0,0,0,0,1,0,0,2,0,1,1
NEGROS OCCIDENTAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CALATRAVA,pieces or units,1,40.125,2,1,1,0,0,0,0,0,3,0,2,2
NEGROS OCCIDENTAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CALATRAVA,pieces or units,2,150.75,1,0,0,1,0,0,0,0,3,0,2,2
NEGROS OCCIDENTAL,"liquor (e.g, whisky, coconut wine)",CALATRAVA,lipid/lapad,1,83.75,2,1,1,0,0,0,0,0,2,0,2,2
NEGROS OCCIDENTAL,"liquor (e.g, whisky, coconut wine)",CALATRAVA,lipid/lapad,2,170,1,0,0,1,0,0,0,0,2,0,2,2
NEGROS OCCIDENTAL,"liquor (e.g, whisky, coconut wine)",CALATRAVA,long-neck,1,150,1,0,0,0,0,0,1,0,2,1,2,1
NEGROS OCCIDENTAL,"liquor (e.g, whisky, coconut wine)",CALATRAVA,long-neck,2,182.5,1,0,0,0,0,1,0,0,2,0,2,1
NEGROS OCCIDENTAL,loaf bread,CALATRAVA,large packs,1,60,1,0,0,0,0,0,1,0,3,1,2,1
NEGROS OCCIDENTAL,loaf bread,CALATRAVA,large packs,2,90,1,0,0,0,0,1,0,0,3,0,2,1
NEGROS OCCIDENTAL,loaf bread,CALATRAVA,medium packs,1,72.5,1,1,0,0,0,0,0,0,3,0,3,3
NEGROS OCCIDENTAL,loaf bread,CALATRAVA,medium packs,2,100,1,0,1,0,0,0,0,0,3,0,3,3
NEGROS OCCIDENTAL,loaf bread,CALATRAVA,medium packs,3,125,1,0,0,1,0,0,0,0,3,0,3,3
NEGROS OCCIDENTAL,mango,CALATRAVA,pieces or units,1,60,1,0,0,0,0,1,0,0,2,0,1,1
NEGROS OCCIDENTAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",CALATRAVA,bilog,1,55,1,0,0,0,0,1,0,0,2,0,1,1
NEGROS OCCIDENTAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",CALATRAVA,putos,1,106,1,1,0,0,0,0,0,0,2,0,3,3
NEGROS OCCIDENTAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",CALATRAVA,putos,2,150,1,0,1,0,0,0,0,0,2,0,3,3
NEGROS OCCIDENTAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",CALATRAVA,putos,3,175,1,0,0,1,0,0,0,0,2,0,3,3
NEGROS OCCIDENTAL,cabbage,CANDONI,pieces or units,1,50,1,0,0,0,1,0,0,0,2,0,1,1
NEGROS OCCIDENTAL,camote tops,CANDONI,bugkos,1,20,1,0,0,0,1,0,0,0,2,0,1,1
NEGROS OCCIDENTAL,carrot,CANDONI,pieces or units,1,30,1,0,0,0,1,0,0,0,2,0,1,1
NEGROS OCCIDENTAL,chicken,CANDONI,bilog,1,242.5,2,1,1,0,0,0,0,0,2,0,2,2
NEGROS OCCIDENTAL,chicken,CANDONI,bilog,2,300,1,0,0,1,0,0,0,0,2,0,2,2
NEGROS OCCIDENTAL,chicken,CANDONI,whole (chicken),1,250,1,1,0,0,0,0,0,0,2,0,3,3
NEGROS OCCIDENTAL,chicken,CANDONI,whole (chicken),2,290,1,0,1,0,0,0,0,0,2,0,3,3
NEGROS OCCIDENTAL,chicken,CANDONI,whole (chicken),3,387.5,1,0,0,1,0,0,0,0,2,0,3,3
NEGROS OCCIDENTAL,"drinks at restaurant, hotel, cafe, or kiosk",CANDONI,pieces,1,45,1,0,0,1,0,0,0,0,3,0,1,1
NEGROS OCCIDENTAL,fresh fish,CANDONI,pieces or units,1,160,1,0,0,0,0,1,0,0,2,0,2,1
NEGROS OCCIDENTAL,fresh fish,CANDONI,pieces or units,2,200,1,0,0,0,0,0,1,0,2,1,2,1
NEGROS OCCIDENTAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CANDONI,cone,1,140,1,0,0,0,0,1,0,0,3,0,1,1
NEGROS OCCIDENTAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CANDONI,putos,1,26.25,1,1,0,0,0,0,0,0,3,0,3,3
NEGROS OCCIDENTAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CANDONI,putos,2,46.5,1,0,1,0,0,0,0,0,3,0,3,3
NEGROS OCCIDENTAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CANDONI,putos,3,99.75,1,0,0,1,0,0,0,0,3,0,3,3
NEGROS OCCIDENTAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CANDONI,small cup,1,30,1,0,0,0,1,0,0,0,3,0,1,1
NEGROS OCCIDENTAL,"liquor (e.g, whisky, coconut wine)",CANDONI,lipid/lapad,1,86.25,2,1,1,0,0,0,0,0,2,0,2,2
NEGROS OCCIDENTAL,"liquor (e.g, whisky, coconut wine)",CANDONI,lipid/lapad,2,180,1,0,0,1,0,0,0,0,2,0,2,2
NEGROS OCCIDENTAL,"liquor (e.g, whisky, coconut wine)",CANDONI,long-neck,1,182.5,1,0,0,0,0,1,0,0,3,0,1,1
NEGROS OCCIDENTAL,loaf bread,CANDONI,large packs,1,87.25,2,1,1,0,0,0,0,0,3,0,2,2
NEGROS OCCIDENTAL,loaf bread,CANDONI,large packs,2,157,1,0,0,1,0,0,0,0,3,0,2,2
NEGROS OCCIDENTAL,loaf bread,CANDONI,medium packs,1,60,1,0,0,0,1,0,0,0,3,0,1,1
NEGROS OCCIDENTAL,loaf bread,CANDONI,small packs,1,50,1,0,0,0,0,1,0,0,3,0,1,1
NEGROS OCCIDENTAL,"prawns, lobster, shrimp",CANDONI,tumpok,1,80,1,0,0,0,0,1,0,0,2,0,1,1
NEGROS OCCIDENTAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",CANDONI,bilog,1,34.75,1,1,0,0,0,0,0,0,2,0,3,3
NEGROS OCCIDENTAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",CANDONI,bilog,2,77.5,1,0,1,0,0,0,0,0,2,0,3,3
NEGROS OCCIDENTAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",CANDONI,bilog,3,112.75,1,0,0,1,0,0,0,0,2,0,3,3
NEGROS OCCIDENTAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",CANDONI,putos,1,75,1,1,0,0,0,0,0,0,2,0,3,3
NEGROS OCCIDENTAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",CANDONI,putos,2,105,1,0,1,0,0,0,0,0,2,0,3,3
NEGROS OCCIDENTAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",CANDONI,putos,3,131.25,1,0,0,1,0,0,0,0,2,0,3,3
NEGROS OCCIDENTAL,cabbage,CAUAYAN,pieces or units,1,60,1,0,0,0,1,0,0,0,2,0,1,1
NEGROS OCCIDENTAL,camote,CAUAYAN,bilog,1,25,1,0,0,0,0,1,0,0,2,0,1,1
NEGROS OCCIDENTAL,camote tops,CAUAYAN,bugkos,1,20,1,0,0,0,1,0,0,0,3,0,1,1
NEGROS OCCIDENTAL,carrot,CAUAYAN,pieces or units,1,50,1,0,0,0,1,0,0,0,2,0,1,1
NEGROS OCCIDENTAL,chicken,CAUAYAN,pieces or units,1,300,1,0,0,0,0,1,0,0,2,0,1,1
NEGROS OCCIDENTAL,chicken,CAUAYAN,whole (chicken),1,200,1,1,0,0,0,0,0,0,2,0,3,3
NEGROS OCCIDENTAL,chicken,CAUAYAN,whole (chicken),2,400,1,0,1,0,0,0,0,0,2,0,3,3
NEGROS OCCIDENTAL,chicken,CAUAYAN,whole (chicken),3,490,1,0,0,1,0,0,0,0,2,0,3,3
NEGROS OCCIDENTAL,fresh fish,CAUAYAN,pieces or units,1,160,1,0,0,0,0,1,0,1,2,0,2,2
NEGROS OCCIDENTAL,fresh fish,CAUAYAN,pieces or units,2,200,1,0,0,0,0,0,1,1,2,0,2,2
NEGROS OCCIDENTAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CAUAYAN,pieces or units,1,40,1,0,0,0,1,0,0,0,3,0,1,1
NEGROS OCCIDENTAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CAUAYAN,small cup,1,50,1,0,0,0,1,0,0,0,2,0,1,1
NEGROS OCCIDENTAL,"liquor (e.g, whisky, coconut wine)",CAUAYAN,lipid/lapad,1,95,2,1,1,0,0,0,0,0,2,0,2,2
NEGROS OCCIDENTAL,"liquor (e.g, whisky, coconut wine)",CAUAYAN,lipid/lapad,2,200,1,0,0,1,0,0,0,0,2,0,2,2
NEGROS OCCIDENTAL,"liquor (e.g, whisky, coconut wine)",CAUAYAN,long-neck,1,196.25,2,1,1,0,0,0,0,0,2,0,2,2
NEGROS OCCIDENTAL,"liquor (e.g, whisky, coconut wine)",CAUAYAN,long-neck,2,320,1,0,0,1,0,0,0,0,2,0,2,2
NEGROS OCCIDENTAL,loaf bread,CAUAYAN,large packs,1,96.875,2,1,1,0,0,0,0,0,3,0,2,2
NEGROS OCCIDENTAL,loaf bread,CAUAYAN,large packs,2,170,1,0,0,1,0,0,0,0,3,0,2,2
NEGROS OCCIDENTAL,loaf bread,CAUAYAN,medium packs,1,60,1,0,0,0,1,0,0,0,3,0,1,1
NEGROS OCCIDENTAL,loaf bread,CAUAYAN,small packs,1,47.5,1,0,0,0,1,0,0,0,3,0,1,1
NEGROS OCCIDENTAL,"prawns, lobster, shrimp",CAUAYAN,tumpok,1,80,1,0,0,0,0,1,0,0,2,0,1,1
NEGROS OCCIDENTAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",CAUAYAN,putos,1,70,2,1,1,0,0,0,0,0,2,0,2,2
NEGROS OCCIDENTAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",CAUAYAN,putos,2,110,1,0,0,1,0,0,0,0,2,0,2,2
NEGROS OCCIDENTAL,cabbage,ENRIQUE B. MAGALONA (SARAVIA),pieces or units,1,40,1,0,0,0,1,0,0,0,2,0,1,1
NEGROS OCCIDENTAL,camote,ENRIQUE B. MAGALONA (SARAVIA),bilog,1,25,1,0,0,0,0,1,0,0,2,0,1,1
NEGROS OCCIDENTAL,camote tops,ENRIQUE B. MAGALONA (SARAVIA),bugkos,1,20,1,0,0,0,1,0,0,0,3,0,1,1
NEGROS OCCIDENTAL,carrot,ENRIQUE B. MAGALONA (SARAVIA),pieces or units,1,30,1,0,0,0,1,0,0,0,2,0,1,1
NEGROS OCCIDENTAL,chicken,ENRIQUE B. MAGALONA (SARAVIA),bilog,1,223.5,1,1,0,0,0,0,0,0,3,0,3,3
NEGROS OCCIDENTAL,chicken,ENRIQUE B. MAGALONA (SARAVIA),bilog,2,260,1,0,1,0,0,0,0,0,3,0,3,3
NEGROS OCCIDENTAL,chicken,ENRIQUE B. MAGALONA (SARAVIA),bilog,3,295,1,0,0,1,0,0,0,0,3,0,3,3
NEGROS OCCIDENTAL,chicken,ENRIQUE B. MAGALONA (SARAVIA),whole (chicken),1,218.5,2,1,1,0,0,0,0,0,3,0,2,2
NEGROS OCCIDENTAL,chicken,ENRIQUE B. MAGALONA (SARAVIA),whole (chicken),2,280,1,0,0,1,0,0,0,0,3,0,2,2
NEGROS OCCIDENTAL,fresh fish,ENRIQUE B. MAGALONA (SARAVIA),pieces or units,1,160,1,0,0,0,0,1,0,0,3,0,2,1
NEGROS OCCIDENTAL,fresh fish,ENRIQUE B. MAGALONA (SARAVIA),pieces or units,2,600,1,0,0,0,0,0,1,0,3,1,2,1
NEGROS OCCIDENTAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",ENRIQUE B. MAGALONA (SARAVIA),pieces or units,1,40,1,0,0,0,1,0,0,0,3,0,1,1
NEGROS OCCIDENTAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",ENRIQUE B. MAGALONA (SARAVIA),putos,1,38,1,0,0,0,0,1,0,0,2,0,1,1
NEGROS OCCIDENTAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",ENRIQUE B. MAGALONA (SARAVIA),small cup,1,48,1,0,0,0,0,1,0,0,3,0,1,1
NEGROS OCCIDENTAL,"liquor (e.g, whisky, coconut wine)",ENRIQUE B. MAGALONA (SARAVIA),lipid/lapad,1,87.5,2,1,1,0,0,0,0,0,2,0,2,2
NEGROS OCCIDENTAL,"liquor (e.g, whisky, coconut wine)",ENRIQUE B. MAGALONA (SARAVIA),lipid/lapad,2,175,1,0,0,1,0,0,0,0,2,0,2,2
NEGROS OCCIDENTAL,loaf bread,ENRIQUE B. MAGALONA (SARAVIA),large packs,1,84.5,1,0,0,0,1,0,0,0,3,0,1,1
