hhid,pull_item,q_h,pull_nsu_unit,e_h,pull_province,pull_municipal_city,p_h,p_g,n_points,cf_h,grams_h,r_h_raw,r_h,d_cap,cf_h_uncapped
H004177,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,65,ILOILO,SAN JOAQUIN,65,87.5,2,278.5714285714286,278.5714285714286,.7428571428571429,.7428571428571429,0,278.5714285714286
H004178,"liquor (e.g, whisky, coconut wine)",4,long-neck,600,ANTIQUE,LAUA-AN,150,130,1,865.3846153846154,3461.538461538461,1.153846153846154,1.153846153846154,0,865.3846153846154
H004178,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",7,small cup (translate),70,ANTIQUE,LAUA-AN,10,10,1,95.11491216012645,665.8043851208852,1,1,0,95.11491216012645
H004178,camote tops,3,bundle,30,ANTIQUE,LAUA-AN,10,20,1,315,945,.5,.5,0,315
H004179,"crackers, cookies, buiscuits, chips/curls",14,bilog,66,CAPIZ,PANAY,4.714285714285714,41.5,3,6,84,.1135972461273666,.2,1,3.407917383820998
H004179,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,80,CAPIZ,PANAY,40,55,3,181.8181818181818,363.6363636363636,.7272727272727273,.7272727272727273,0,181.8181818181818
H004181,loaf bread,10,maisot nga putos,50,AKLAN,IBAJAY,5,50,1,74.5,745,.1,.2,1,37.25
H004181,"crackers, cookies, buiscuits, chips/curls",1,putos,55,AKLAN,IBAJAY,55,65,1,271.0593300114526,271.0593300114526,.8461538461538461,.8461538461538461,0,271.0593300114526
H004181,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,40,AKLAN,IBAJAY,40,110,2,140.9090909090909,140.9090909090909,.3636363636363636,.3636363636363636,0,140.9090909090909
H004181,carrot,1,binilog,25,AKLAN,IBAJAY,25,39,1,92.94871794871796,92.94871794871796,.6410256410256411,.6410256410256411,0,92.94871794871796
H004182,carrot,1,bilog,25,ILOILO,LEMERY,25,30,1,104.1666666666667,104.1666666666667,.8333333333333334,.8333333333333334,0,104.1666666666667
H004183,"crackers, cookies, buiscuits, chips/curls",1,putos,300,ANTIQUE,PATNONGON,300,120,3,750,750,2.5,2.5,0,750
H004184,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,65,NEGROS OCCIDENTAL,PULUPANDAN,65,65,1,402.9166656670965,402.9166656670965,1,1,0,402.9166656670965
H004184,"preserved or processed meat (tocino, tapa, longaniza, etc)",12,bilog,120,NEGROS OCCIDENTAL,PULUPANDAN,10,15,1,158.7026844550622,1904.432213460746,.6666666666666666,.6666666666666666,0,158.7026844550622
H004185,loaf bread,3,gagmay nga putos,90,ILOILO,OTON,30,48,1,225,675,.625,.625,0,225
H004185,"crackers, cookies, buiscuits, chips/curls",4,putos,40,ILOILO,OTON,10,57,3,9,36,.1754385964912281,.2,1,7.894736842105264
H004185,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",7,gamay nga cup,70,ILOILO,OTON,10,50,1,17,119,.2,.2,0,17
H004186,"liquor (e.g, whisky, coconut wine)",2,lipid / lapad,150,CAPIZ,SIGMA,75,70,1,457.4903912016644,914.9807824033287,1.071428571428571,1.071428571428571,0,457.4903912016644
H004186,"crackers, cookies, buiscuits, chips/curls",10,bilog,80,CAPIZ,SIGMA,8,8,1,35.40668717290783,354.0668717290783,1,1,0,35.40668717290783
H004187,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,80,ILOILO,SAN DIONISIO,80,75,3,400,400,1.066666666666667,1.066666666666667,0,400
H004188,"prawns, lobster, shrimp",1,tumpok,50,CAPIZ,SIGMA,50,50,2,280,280,1,1,0,280
H004188,loaf bread,1,dalagku nga putos,86,CAPIZ,SIGMA,86,82.125,2,471.2328767123288,471.2328767123288,1.047184170471842,1.047184170471842,0,471.2328767123288
H004190,"liquor (e.g, whisky, coconut wine)",2,long-neck,300,CAPIZ,IVISAN,150,162.5,1,692.3076923076923,1384.615384615385,.9230769230769231,.9230769230769231,0,692.3076923076923
H004190,loaf bread,20,gagmay nga putos,100,CAPIZ,IVISAN,5,50,1,72,1440,.1,.2,1,36
H004190,"crackers, cookies, buiscuits, chips/curls",2,putos,120,CAPIZ,IVISAN,60,60,1,285.3997995159195,570.7995990318391,1,1,0,285.3997995159195
H004190,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",10,putos,100,CAPIZ,IVISAN,10,20,1,351.503184165891,3515.03184165891,.5,.5,0,351.503184165891
H004190,cabbage,1,bilog,110,CAPIZ,IVISAN,110,110,2,785,785,1,1,0,785
H004191,"liquor (e.g, whisky, coconut wine)",2,lipid / lapad,160,ILOILO,CONCEPCION,80,80,3,375,750,1,1,0,375
H004191,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",1,bilog,10,ILOILO,CONCEPCION,10,40,1,21.25,21.25,.25,.25,0,21.25
H004192,"crackers, cookies, buiscuits, chips/curls",5,bilog,50,ILOILO,BADIANGAN,10,42.5,2,7.058823529411764,35.29411764705883,.2352941176470588,.2352941176470588,0,7.058823529411764
H004193,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",10,bilog,50,ILOILO,SAN JOAQUIN,5,40,1,22,220,.125,.2,1,13.75
H004194,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,65,ILOILO,LAMBUNAO,65,75,3,325,325,.8666666666666667,.8666666666666667,0,325
H004194,loaf bread,10,gagmay nga putos,50,ILOILO,LAMBUNAO,5,50,1,80,800,.1,.2,1,40
H004194,"crackers, cookies, buiscuits, chips/curls",6,bilog,600,ILOILO,LAMBUNAO,100,85,2,47.05882352941177,282.3529411764706,1.176470588235294,1.176470588235294,0,47.05882352941177
H004194,carrot,2,bilog,25,ILOILO,LAMBUNAO,12.5,32.5,1,50.96153846153846,101.9230769230769,.3846153846153846,.3846153846153846,0,50.96153846153846
H004197,loaf bread,1,large,80,CAPIZ,PRESIDENT ROXAS,80,85,1,564.7058823529412,564.7058823529412,.9411764705882353,.9411764705882353,0,564.7058823529412
H004197,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",1,gamay nga cup,25,CAPIZ,PRESIDENT ROXAS,25,33.125,2,75.47169811320755,75.47169811320755,.7547169811320755,.7547169811320755,0,75.47169811320755
H004198,"crackers, cookies, buiscuits, chips/curls",20,bilog,200,ILOILO,LEGANES,10,46,3,5.434782608695652,108.695652173913,.2173913043478261,.2173913043478261,0,5.434782608695652
H004198,"preserved or processed meat (tocino, tapa, longaniza, etc)",6,bilog,120,ILOILO,LEGANES,20,50,2,27,162,.4,.4,0,27
H004198,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",4,bilog,40,ILOILO,LEGANES,10,40,1,16.25,65,.25,.25,0,16.25
H004199,camote tops,2,bugkos,20,ILOILO,CONCEPCION,10,20,1,125,250,.5,.5,0,125
H004200,"liquor (e.g, whisky, coconut wine)",3,lipid / lapad,195,ANTIQUE,LAUA-AN,65,80,3,304.6875,914.0625,.8125,.8125,0,304.6875
H004202,"crackers, cookies, buiscuits, chips/curls",1,putos,75,ILOILO,SAN ENRIQUE,75,67.5,2,322.2222222222222,322.2222222222222,1.111111111111111,1.111111111111111,0,322.2222222222222
H004203,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,80,ILOILO,SAN ENRIQUE,80,80,3,375,375,1,1,0,375
H004203,"crackers, cookies, buiscuits, chips/curls",7,bilog,300,ILOILO,SAN ENRIQUE,42.85714285714285,43,2,25.91362126245847,181.3953488372093,.9966777408637874,.9966777408637874,0,25.91362126245847
H004203,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,90,ILOILO,SAN ENRIQUE,45,50,3,180,360,.9,.9,0,180
H004203,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",1,gamay nga cup,10,ILOILO,SAN ENRIQUE,10,30,1,22.16666666666667,22.16666666666667,.3333333333333333,.3333333333333333,0,22.16666666666667
H004204,"liquor (e.g, whisky, coconut wine)",2,lipid / lapad,140,CAPIZ,DAO,70,68.75,2,381.8181818181819,763.6363636363637,1.018181818181818,1.018181818181818,0,381.8181818181819
H004204,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",5,gamay nga cup,100,CAPIZ,DAO,20,15,1,147.1024232399743,735.5121161998715,1.333333333333333,1.333333333333333,0,147.1024232399743
H004205,loaf bread,1,gagmay nga putos,70,ANTIQUE,CULASI,70,50,1,497,497,1.4,1.4,0,497
H004206,"crackers, cookies, buiscuits, chips/curls",2,putos,57,CAPIZ,DUMALAG,28.5,118,3,74.87288135593221,149.7457627118644,.2415254237288136,.2415254237288136,0,74.87288135593221
H004207,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,65,ILOILO,LAMBUNAO,65,75,3,325,325,.8666666666666667,.8666666666666667,0,325
H004207,loaf bread,1,dalagku nga putos,76,ILOILO,LAMBUNAO,76,80,3,608,608,.95,.95,0,608
H004207,"crackers, cookies, buiscuits, chips/curls",4,putos,260,ILOILO,LAMBUNAO,65,112.5,3,147.3333333333333,589.3333333333334,.5777777777777777,.5777777777777777,0,147.3333333333333
H004207,"preserved or processed meat (tocino, tapa, longaniza, etc)",5,putos,225,ILOILO,LAMBUNAO,45,50,3,139.5,697.5,.9,.9,0,139.5
H004207,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",21,gamay nga cup,105,ILOILO,LAMBUNAO,5,22.5,3,22.22222222222222,466.6666666666666,.2222222222222222,.2222222222222222,0,22.22222222222222
H004208,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,90,ILOILO,DUEAS,45,50,3,175.5,351.0000000000001,.9,.9,0,175.5
H004210,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,75,CAPIZ,DAO,75,68.75,2,409.0909090909091,409.0909090909091,1.090909090909091,1.090909090909091,0,409.0909090909091
H004210,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,45,CAPIZ,DAO,45,75,3,435,435,.6,.6,0,435
H004211,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,60,CAPIZ,PANITAN,60,65.5,3,343.5114503816794,343.5114503816794,.916030534351145,.916030534351145,0,343.5114503816794
H004213,"preserved or processed meat (tocino, tapa, longaniza, etc)",3,putos,195,ILOILO,DUEAS,65,80,3,203.125,609.375,.8125,.8125,0,203.125
H004214,loaf bread,1,small,50,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),50,50,1,220,220,1,1,0,220
H004214,camote tops,4,bugkos,40,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),10,20,1,320,1280,.5,.5,0,320
H004215,cabbage,2,bilog,150,ILOILO,AJUY,75,96.25,2,802.5974025974026,1605.194805194805,.7792207792207793,.7792207792207793,0,802.5974025974026
H004215,carrot,2,bilog,30,ILOILO,AJUY,15,30,1,63.75,127.5,.5,.5,0,63.75
H004217,"preserved or processed meat (tocino, tapa, longaniza, etc)",10,bilog,150,CAPIZ,PRESIDENT ROXAS,15,49,1,19.89795918367347,198.9795918367347,.3061224489795918,.3061224489795918,0,19.89795918367347
H004218,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,65,CAPIZ,SIGMA,65,70,1,394.6183852487172,394.6183852487172,.9285714285714286,.9285714285714286,0,394.6183852487172
H004218,"crackers, cookies, buiscuits, chips/curls",5,bilog,45,CAPIZ,SIGMA,9,8,1,39.81597190215751,199.0798595107876,1.125,1.125,0,39.81597190215751
H004218,camote tops,3,bugkos,30,CAPIZ,SIGMA,10,20,1,100,300,.5,.5,0,100
H004219,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,50,ILOILO,AJUY,50,60,2,200,200,.8333333333333334,.8333333333333334,0,200
H004220,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",3,gamay nga cup,30,ILOILO,IGBARAS,10,46.875,2,21.33333333333333,64,.2133333333333333,.2133333333333333,0,21.33333333333333
H004220,carrot,1,bilog,15,ILOILO,IGBARAS,15,30,1,75,75,.5,.5,0,75
H004221,loaf bread,1,medium nga putos,50,ANTIQUE,CULASI,50,65,1,384.6153846153846,384.6153846153846,.7692307692307693,.7692307692307693,0,384.6153846153846
H004221,cabbage,1,binilog,35,ANTIQUE,CULASI,35,50,1,399,399,.7,.7,0,399
H004221,carrot,2,binilog,50,ANTIQUE,CULASI,25,27.5,1,150,300,.9090909090909091,.9090909090909091,0,150
H004221,camote tops,2,bugkos,20,ANTIQUE,CULASI,10,20,1,105,210,.5,.5,0,105
H004222,"prawns, lobster, shrimp",1,tumpok,20,NEGROS OCCIDENTAL,SAN ENRIQUE,20,40,1,63.47362594121493,63.47362594121493,.5,.5,0,63.47362594121493
H004222,camote tops,2,bugkos,20,NEGROS OCCIDENTAL,SAN ENRIQUE,10,20,1,180,360,.5,.5,0,180
H004223,"liquor (e.g, whisky, coconut wine)",7,lipid / lapad,490,ILOILO,CONCEPCION,70,80,3,328.125,2296.875,.875,.875,0,328.125
H004223,"crackers, cookies, buiscuits, chips/curls",70,bilog,560,ILOILO,CONCEPCION,8,48,1,9.600000000000001,672.0000000000001,.1666666666666667,.2,1,8
H004224,loaf bread,2,maisot nga putos,10,AKLAN,MALAY,5,50,1,60,120,.1,.2,1,30
H004224,"crackers, cookies, buiscuits, chips/curls",1,putos,8,AKLAN,MALAY,8,72.5,1,70.56544356348518,70.56544356348518,.1103448275862069,.2,1,38.93265851778492
H004229,camote tops,2,bugkos,30,ILOILO,DUEAS,15,20,1,116.25,232.5,.75,.75,0,116.25
H004231,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,45,ILOILO,ALIMODIAN,45,46.5,3,96.77419354838709,96.77419354838709,.967741935483871,.967741935483871,0,96.77419354838709
H004232,loaf bread,1,large,85,ANTIQUE,SIBALOM,85,71,1,810.0109749968512,810.0109749968512,1.197183098591549,1.197183098591549,0,810.0109749968512
H004232,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,50,ANTIQUE,SIBALOM,25,70,3,89.28571428571428,178.5714285714286,.3571428571428572,.3571428571428572,0,89.28571428571428
H004232,cabbage,1,bilog,60,ANTIQUE,SIBALOM,60,50,1,753,753,1.2,1.2,0,753
H004232,carrot,4,bilog,50,ANTIQUE,SIBALOM,12.5,40,1,50,200,.3125,.3125,0,50
H004232,camote tops,1,bugkos,60,ANTIQUE,SIBALOM,60,20,1,682.5,682.5,3,3,0,682.5
H004233,"liquor (e.g, whisky, coconut wine)",2,lipid / lapad,120,CAPIZ,DAO,60,68.75,2,327.2727272727273,654.5454545454546,.8727272727272727,.8727272727272727,0,327.2727272727273
H004234,camote tops,3,bugkos,30,ILOILO,SAN JOAQUIN,10,20,1,55,165,.5,.5,0,55
H004235,"liquor (e.g, whisky, coconut wine)",2,lipid / lapad,160,ILOILO,SAN JOAQUIN,80,87.5,2,342.8571428571428,685.7142857142857,.9142857142857143,.9142857142857143,0,342.8571428571428
H004235,carrot,1,bilog,25,ILOILO,SAN JOAQUIN,25,30,1,129.1666666666667,129.1666666666667,.8333333333333334,.8333333333333334,0,129.1666666666667
H004237,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,30,NEGROS OCCIDENTAL,TOBOSO,30,45,1,159.1643579469728,159.1643579469728,.6666666666666666,.6666666666666666,0,159.1643579469728
H004238,"crackers, cookies, buiscuits, chips/curls",1,putos,58,ILOILO,POTOTAN,58,60,2,74.91666666666667,74.91666666666667,.9666666666666667,.9666666666666667,0,74.91666666666667
H004239,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,75,CAPIZ,SIGMA,75,70,1,445.0107385122919,445.0107385122919,1.071428571428571,1.071428571428571,0,445.0107385122919
H004241,"liquor (e.g, whisky, coconut wine)",2,lipid / lapad,140,ILOILO,CALINOG,70,75,3,350,700,.9333333333333333,.9333333333333333,0,350
H004243,"liquor (e.g, whisky, coconut wine)",3,lipid / lapad,195,CAPIZ,JAMINDAN,65,76.25,2,319.672131147541,959.016393442623,.8524590163934426,.8524590163934426,0,319.672131147541
H004243,"crackers, cookies, buiscuits, chips/curls",14,putos,112,CAPIZ,JAMINDAN,8,8,2,273.9838075352828,3835.773305493959,1,1,0,273.9838075352828
H004244,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,75,CAPIZ,MA-AYON,75,80,3,351.5625,351.5625,.9375,.9375,0,351.5625
H004244,"crackers, cookies, buiscuits, chips/curls",4,putos,40,CAPIZ,MA-AYON,10,70,2,60,240,.1428571428571428,.2,1,42.85714285714285
H004244,camote tops,2,bugkos,40,CAPIZ,MA-AYON,20,20,1,360,720,1,1,0,360
H004245,"liquor (e.g, whisky, coconut wine)",2,lipid / lapad,150,ILOILO,AJUY,75,80,3,628.125,1256.25,.9375,.9375,0,628.125
H004245,carrot,2,bilog,60,ILOILO,AJUY,30,30,1,127.5,255,1,1,0,127.5
H004248,"crackers, cookies, buiscuits, chips/curls",4,binilog,32,AKLAN,MALINAO,8,6.75,1,35.48071685346954,141.9228674138782,1.185185185185185,1.185185185185185,0,35.48071685346954
H004249,camote tops,1,bundle,10,ANTIQUE,TOBIAS FORNIER,10,20,1,322.5,322.5,.5,.5,0,322.5
H004250,loaf bread,1,dalagku nga putos,65,ILOILO,TIGBAUAN,65,92.375,2,394.0460081190798,394.0460081190798,.7036535859269283,.7036535859269283,0,394.0460081190798
H004251,"liquor (e.g, whisky, coconut wine)",7,lipid / lapad,560,ILOILO,CALINOG,80,75,3,400,2800,1.066666666666667,1.066666666666667,0,400
H004252,loaf bread,1,medium,30,ILOILO,ZARRAGA,30,50,1,270,270,.6,.6,0,270
H004253,"liquor (e.g, whisky, coconut wine)",3,lipid / lapad,220,ILOILO,SAN ENRIQUE,73.33333333333333,80,3,343.7499999999999,1031.25,.9166666666666666,.9166666666666666,0,343.7499999999999
H004253,"crackers, cookies, buiscuits, chips/curls",42,bilog,300,ILOILO,SAN ENRIQUE,7.142857142857143,43,2,5.2,218.4,.1661129568106312,.2,1,4.318936877076412
H004253,chicken,1,whole (chicken),220,ILOILO,SAN ENRIQUE,220,240,3,962.5,962.5,.9166666666666666,.9166666666666666,0,962.5
H004256,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,90,NEGROS OCCIDENTAL,CALATRAVA,90,80,1,456.5669928996636,456.5669928996636,1.125,1.125,0,456.5669928996636
H004257,camote tops,2,bugkos,20,CAPIZ,DUMARAO,10,20,1,87.5,175,.5,.5,0,87.5
H004260,"liquor (e.g, whisky, coconut wine)",5,lipid / lapad,425,ANTIQUE,SIBALOM,85,80,2,398.4375,1992.1875,1.0625,1.0625,0,398.4375
H004260,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",2,small cup (translate),20,ANTIQUE,SIBALOM,10,35,1,28.57142857142857,57.14285714285715,.2857142857142857,.2857142857142857,0,28.57142857142857
H004265,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",4,bilog,88,ANTIQUE,LIBERTAD,22,20,1,93.5,374,1.1,1.1,0,93.5
H004266,loaf bread,3,dalagku nga putos,210,ILOILO,DUEAS,70,80.875,3,389.4899536321483,1168.469860896445,.865533230293663,.865533230293663,0,389.4899536321483
H004266,"crackers, cookies, buiscuits, chips/curls",3,putos,165,ILOILO,DUEAS,55,65,3,19.46153846153846,58.38461538461538,.8461538461538461,.8461538461538461,0,19.46153846153846
H004266,"preserved or processed meat (tocino, tapa, longaniza, etc)",3,putos,150,ILOILO,DUEAS,50,50,3,195,585.0000000000001,1,1,0,195
H004266,camote tops,3,bugkos,60,ILOILO,DUEAS,20,20,1,155,465,1,1,0,155
H004267,"crackers, cookies, buiscuits, chips/curls",13,bilog,104,ILOILO,OTON,8,58,2,6,78,.1379310344827586,.2,1,4.137931034482759
H004267,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,bilog,26,ILOILO,OTON,13,40.25,3,13.72670807453416,27.45341614906832,.3229813664596273,.3229813664596273,0,13.72670807453416
H004267,carrot,1,bilog,20,ILOILO,OTON,20,32.5,1,64.61538461538461,64.61538461538461,.6153846153846154,.6153846153846154,0,64.61538461538461
H004269,"preserved or processed meat (tocino, tapa, longaniza, etc)",4,binilog,46,AKLAN,IBAJAY,11.5,45,2,11.5,46,.2555555555555555,.2555555555555555,0,11.5
H004269,cabbage,1,binilog,30,AKLAN,IBAJAY,30,50,1,376.5,376.5,.6,.6,0,376.5
H004269,carrot,1,binilog,15,AKLAN,IBAJAY,15,39,1,55.76923076923077,55.76923076923077,.3846153846153846,.3846153846153846,0,55.76923076923077
H004270,"liquor (e.g, whisky, coconut wine)",2,lipid / lapad,130,CAPIZ,MA-AYON,65,80,3,304.6875,609.375,.8125,.8125,0,304.6875
H004273,"liquor (e.g, whisky, coconut wine)",3,lipid / lapad,225,ILOILO,MAASIN,75,80,3,351.5625,1054.6875,.9375,.9375,0,351.5625
H004274,"crackers, cookies, buiscuits, chips/curls",23,bilog,174,ILOILO,LEGANES,7.565217391304348,46,3,5,115,.164461247637051,.2,1,4.111531190926276
H004274,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,108,ILOILO,LEGANES,54,55,3,137.4545454545455,274.9090909090909,.9818181818181818,.9818181818181818,0,137.4545454545455
H004275,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,80,ANTIQUE,SIBALOM,80,80,2,375,375,1,1,0,375
H004275,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,110,ANTIQUE,SIBALOM,55,70,3,196.4285714285714,392.8571428571428,.7857142857142857,.7857142857142857,0,196.4285714285714
H004275,camote tops,3,bugkos,30,ANTIQUE,SIBALOM,10,20,1,113.75,341.2499999999999,.5,.5,0,113.75
H004276,"liquor (e.g, whisky, coconut wine)",3,lipid / lapad,165,ILOILO,CABATUAN,55,80,3,343.75,1031.25,.6875,.6875,0,343.75
H004276,"crackers, cookies, buiscuits, chips/curls",10,bilog,60,ILOILO,CABATUAN,6,35.125,2,6,60,.1708185053380783,.2,1,5.124555160142348
H004278,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,70,ANTIQUE,BUGASONG,70,80,3,328.125,328.125,.875,.875,0,328.125
H004278,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,80,ANTIQUE,BUGASONG,80,80,2,225,225,1,1,0,225
H004279,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,50,NEGROS OCCIDENTAL,CALATRAVA,25,50,1,121.1349182528891,242.2698365057782,.5,.5,0,121.1349182528891
H004279,carrot,3,bilog,30,NEGROS OCCIDENTAL,CALATRAVA,10,10,1,81.1755784660711,243.5267353982133,1,1,0,81.1755784660711
H004281,"liquor (e.g, whisky, coconut wine)",2,lipid / lapad,170,NEGROS OCCIDENTAL,CANDONI,85,80,1,426.3960076705199,852.7920153410397,1.0625,1.0625,0,426.3960076705199
H004281,loaf bread,1,large,75,NEGROS OCCIDENTAL,CANDONI,75,87.25,2,550.1432664756447,550.1432664756447,.8595988538681948,.8595988538681948,0,550.1432664756447
H004281,"preserved or processed meat (tocino, tapa, longaniza, etc)",4,bilog,28,NEGROS OCCIDENTAL,CANDONI,7,10,1,41.66522517830813,166.6609007132325,.7,.7,0,41.66522517830813
H004281,carrot,2,bilog,35,NEGROS OCCIDENTAL,CANDONI,17.5,15,1,107.214302013031,214.428604026062,1.166666666666667,1.166666666666667,0,107.214302013031
H004282,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,70,CAPIZ,PANITAN,70,65.5,3,400.763358778626,400.763358778626,1.068702290076336,1.068702290076336,0,400.763358778626
H004282,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",2,gamay nga cup,30,CAPIZ,PANITAN,15,30,1,50,100,.5,.5,0,50
H004284,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,75,ILOILO,SAN ENRIQUE,75,80,3,351.5625,351.5625,.9375,.9375,0,351.5625
H004285,loaf bread,1,dalagku nga putos,75,ILOILO,LAMBUNAO,75,80,3,600,600,.9375,.9375,0,600
H004285,"crackers, cookies, buiscuits, chips/curls",2,putos,110,ILOILO,LAMBUNAO,55,112.5,3,124.6666666666667,249.3333333333333,.4888888888888889,.4888888888888889,0,124.6666666666667
