province,pull_municipal_city,cons_name,pull_nsu_unit,cleaned_nsu_unit,harmonized_nsu_unit,source,cell_merge_with,n_cell_merged,cause_label,in_MS_as,fallback_harmonized_nsu_unit,price_case_id
NEGROS OCCIDENTAL,CAUAYAN,chicken,whole (chicken),whole (chicken),whole (chicken),MS & Price,,1,,,,
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),chicken,bilog,bilog,bilog,MS & Price,,1,,,,
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),chicken,whole (chicken),whole (chicken),whole (chicken),MS & Price,,1,,,,
NEGROS OCCIDENTAL,HINIGARAN,chicken,bilog,bilog,bilog,MS & Price,,1,,,,
NEGROS OCCIDENTAL,HINIGARAN,chicken,whole (chicken),whole (chicken),whole (chicken),MS & Price,,1,,,,
NEGROS OCCIDENTAL,HINOBA-AN (ASIA),chicken,bilog,bilog,bilog,MS & Price,,1,,,,
NEGROS OCCIDENTAL,HINOBA-AN (ASIA),chicken,whole (chicken),whole (chicken),whole (chicken),MS & Price,,1,,,,
NEGROS OCCIDENTAL,ILOG,chicken,bilog,bilog,bilog,MS & Price,,1,,,,
NEGROS OCCIDENTAL,ILOG,chicken,whole (chicken),whole (chicken),whole (chicken),MS & Price,,1,,,,
NEGROS OCCIDENTAL,ISABELA,chicken,bilog,bilog,bilog,Price Only,,1,empty/uncommon,,whole (chicken),12426.0
NEGROS OCCIDENTAL,ISABELA,chicken,whole (chicken),whole (chicken),whole (chicken),MS & Price,,1,,,,
NEGROS OCCIDENTAL,LA CASTELLANA,chicken,bilog,bilog,bilog,MS & Price,,1,,,,
NEGROS OCCIDENTAL,LA CASTELLANA,chicken,whole (chicken),whole (chicken),whole (chicken),Price Only,,1,empty/uncommon,,bilog,12429.0
NEGROS OCCIDENTAL,MANAPLA,chicken,bilog,bilog,bilog,Price Only,,1,empty/uncommon,,whole (chicken),12431.0
NEGROS OCCIDENTAL,MANAPLA,chicken,whole (chicken),whole (chicken),whole (chicken),MS & Price,,1,,,,
NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),chicken,bilog,bilog,bilog,MS & Price,,1,,,,
NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),chicken,whole (chicken),whole (chicken),whole (chicken),MS & Price,,1,,,,
NEGROS OCCIDENTAL,MURCIA,chicken,bilog,bilog,bilog,MS & Price,,1,,,,
NEGROS OCCIDENTAL,MURCIA,chicken,whole (chicken),whole (chicken),whole (chicken),Price Only,,1,empty/uncommon,,bilog,12435.0
NEGROS OCCIDENTAL,PONTEVEDRA,chicken,bilog,bilog,bilog,MS & Price,,1,,,,
NEGROS OCCIDENTAL,PONTEVEDRA,chicken,whole (chicken),whole (chicken),whole (chicken),MS & Price,,1,,,,
NEGROS OCCIDENTAL,PULUPANDAN,chicken,bilog,bilog,bilog,MS & Price,,1,,,,
NEGROS OCCIDENTAL,PULUPANDAN,chicken,whole (chicken),whole (chicken),whole (chicken),Price Only,,1,empty/uncommon,,bilog,12438.0
NEGROS OCCIDENTAL,SALVADOR BENEDICTO,chicken,bilog,bilog,bilog,MS & Price,,1,,,,
NEGROS OCCIDENTAL,SALVADOR BENEDICTO,chicken,whole (chicken),whole (chicken),whole (chicken),Price Only,,1,empty/uncommon,,bilog,12440.0
NEGROS OCCIDENTAL,SAN ENRIQUE,chicken,bilog,bilog,bilog,Price Only,,1,empty/uncommon,,whole (chicken),12441.0
NEGROS OCCIDENTAL,SAN ENRIQUE,chicken,whole (chicken),whole (chicken),whole (chicken),MS & Price,,1,,,,
NEGROS OCCIDENTAL,TOBOSO,chicken,bilog,bilog,bilog,MS & Price,,1,,,,
NEGROS OCCIDENTAL,TOBOSO,chicken,whole (chicken),whole (chicken),whole (chicken),MS & Price,,1,,,,
NEGROS OCCIDENTAL,VALLADOLID,chicken,bilog,bilog,bilog,MS & Price,,1,,,,
NEGROS OCCIDENTAL,VALLADOLID,chicken,whole (chicken),whole (chicken),whole (chicken),MS & Price,,1,,,,
AKLAN,ALTAVAS,"crackers, cookies, buiscuits, chips/curls",binilog,binilog,pieces or units,MS & Price,,1,,,,
AKLAN,ALTAVAS,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
AKLAN,BANGA,"crackers, cookies, buiscuits, chips/curls",binilog,binilog,pieces or units,MS & Price,,1,,,,
AKLAN,BANGA,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
AKLAN,BATAN,"crackers, cookies, buiscuits, chips/curls",packs,pack,pack,Price Only,,1,empty/uncommon,,putos,11520.0
AKLAN,BATAN,"crackers, cookies, buiscuits, chips/curls",binilog,binilog,pieces or units,MS & Price,,1,,,,
AKLAN,BATAN,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
AKLAN,BURUANGA,"crackers, cookies, buiscuits, chips/curls",packs,pack,pack,MS & Price,,1,,,,
AKLAN,BURUANGA,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,Price Only,binilog; pieces or units,3,empty/uncommon,,,11528.0
AKLAN,BURUANGA,"crackers, cookies, buiscuits, chips/curls",binilog,binilog,pieces or units,Price Only,bilog; pieces or units,3,empty/uncommon,,,11529.0
AKLAN,BURUANGA,"crackers, cookies, buiscuits, chips/curls",pieces or units,pieces or units,pieces or units,Price Only,bilog; binilog,3,empty/uncommon,,,11530.0
AKLAN,BURUANGA,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
AKLAN,IBAJAY,"crackers, cookies, buiscuits, chips/curls",binilog,binilog,pieces or units,MS & Price,,1,,,,
AKLAN,IBAJAY,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
AKLAN,LIBACAO,"crackers, cookies, buiscuits, chips/curls",binilog,binilog,pieces or units,MS & Price,,1,,,,
AKLAN,LIBACAO,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
AKLAN,MADALAG,"crackers, cookies, buiscuits, chips/curls",binilog,binilog,pieces or units,MS & Price,pieces or units,2,,,,
AKLAN,MADALAG,"crackers, cookies, buiscuits, chips/curls",pieces or units,pieces or units,pieces or units,Price Only,binilog,2,harmonizable,binilog,,11565.0
AKLAN,MADALAG,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
AKLAN,MAKATO,"crackers, cookies, buiscuits, chips/curls",binilog,binilog,pieces or units,MS & Price,,1,,,,
AKLAN,MAKATO,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
AKLAN,MALAY,"crackers, cookies, buiscuits, chips/curls",binilog,binilog,pieces or units,MS & Price,,1,,,,
AKLAN,MALAY,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
AKLAN,MALINAO,"crackers, cookies, buiscuits, chips/curls",packs,pack,pack,Price Only,,1,empty/uncommon,,putos,11590.0
AKLAN,MALINAO,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,binilog,2,,,,
AKLAN,MALINAO,"crackers, cookies, buiscuits, chips/curls",binilog,binilog,pieces or units,Price Only,bilog,2,harmonizable,bilog,,11589.0
AKLAN,MALINAO,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
AKLAN,NEW WASHINGTON,"crackers, cookies, buiscuits, chips/curls",binilog,binilog,pieces or units,MS & Price,,1,,,,
AKLAN,NEW WASHINGTON,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
AKLAN,TANGALAN,"crackers, cookies, buiscuits, chips/curls",binilog,binilog,pieces or units,MS & Price,,1,,,,
AKLAN,TANGALAN,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ANTIQUE,BARBAZA,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ANTIQUE,BARBAZA,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ANTIQUE,BUGASONG,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ANTIQUE,BUGASONG,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ANTIQUE,CULASI,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,piraso,2,,,,
ANTIQUE,CULASI,"crackers, cookies, buiscuits, chips/curls",piraso,piraso,pieces or units,Price Only,bilog,2,harmonizable,bilog,,11629.0
ANTIQUE,CULASI,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ANTIQUE,HAMTIC,"crackers, cookies, buiscuits, chips/curls",balde,balde,balde,MS & Price,,1,,,,
ANTIQUE,HAMTIC,"crackers, cookies, buiscuits, chips/curls",packs,pack,pack,MS & Price,,1,,,,
ANTIQUE,HAMTIC,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,Price Only,,1,empty/uncommon,,,11646.0
ANTIQUE,HAMTIC,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,Price Only,,1,empty/uncommon,,pack,11647.0
ANTIQUE,LAUA-AN,"crackers, cookies, buiscuits, chips/curls",packs,pack,pack,MS & Price,,1,,,,
ANTIQUE,LAUA-AN,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ANTIQUE,LAUA-AN,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,Price Only,,1,empty/uncommon,,pack,11663.0
ANTIQUE,LIBERTAD,"crackers, cookies, buiscuits, chips/curls",packs,pack,pack,MS & Price,,1,,,,
ANTIQUE,LIBERTAD,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ANTIQUE,LIBERTAD,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,Price Only,,1,empty/uncommon,,pack,11679.0
ANTIQUE,PANDAN,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ANTIQUE,PANDAN,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ANTIQUE,PATNONGON,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ANTIQUE,PATNONGON,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ANTIQUE,SAN REMIGIO,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ANTIQUE,SAN REMIGIO,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ANTIQUE,SEBASTE,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ANTIQUE,SEBASTE,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ANTIQUE,SIBALOM,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ANTIQUE,SIBALOM,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ANTIQUE,TIBIAO,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ANTIQUE,TIBIAO,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ANTIQUE,TOBIAS FORNIER,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,Price Only,,1,empty/uncommon,,,11794.0
ANTIQUE,TOBIAS FORNIER,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ANTIQUE,VALDERRAMA,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ANTIQUE,VALDERRAMA,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
CAPIZ,CUARTERO,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,CUARTERO,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
CAPIZ,DUMALAG,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,DUMALAG,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
CAPIZ,IVISAN,"crackers, cookies, buiscuits, chips/curls",large packs,large packs,large packs,Price Only,,1,nonsensical (unmappable),,,11840.0
CAPIZ,IVISAN,"crackers, cookies, buiscuits, chips/curls",packs,pack,pack,Price Only,,1,empty/uncommon,,putos,11841.0
CAPIZ,IVISAN,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,pieces or units,2,,,,
CAPIZ,IVISAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,pieces or units,pieces or units,Price Only,bilog,2,harmonizable,bilog,,11842.0
CAPIZ,IVISAN,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
CAPIZ,JAMINDAN,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,JAMINDAN,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
CAPIZ,MA-AYON,"crackers, cookies, buiscuits, chips/curls",big can,big can,big can,MS & Price,,1,,,,
CAPIZ,MA-AYON,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,MA-AYON,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
CAPIZ,MAMBUSAO,"crackers, cookies, buiscuits, chips/curls",balde,balde,balde,MS & Price,,1,,,,
CAPIZ,MAMBUSAO,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,MAMBUSAO,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
CAPIZ,PANAY,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,PANAY,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
CAPIZ,PANITAN,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,PANITAN,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
CAPIZ,PILAR,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,PILAR,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
CAPIZ,SAPI-AN,"crackers, cookies, buiscuits, chips/curls",packs,pack,pack,MS & Price,,1,,,,
CAPIZ,SAPI-AN,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,SAPI-AN,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,Price Only,,1,empty/uncommon,,pack,11938.0
CAPIZ,SIGMA,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,SIGMA,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
CAPIZ,TAPAZ,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,TAPAZ,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,AJUY,"crackers, cookies, buiscuits, chips/curls",can,can,cans,Price Only,,1,nonsensical (unmappable),,,11987.0
ILOILO,AJUY,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,AJUY,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,ALIMODIAN,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,ALIMODIAN,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,ALIMODIAN,"crackers, cookies, buiscuits, chips/curls",tupper ware,tupper ware,tupper ware,Price Only,,1,nonsensical (unmappable),,,11999.0
ILOILO,ANILAO,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,BADIANGAN,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,pieces or units,2,,,,
ILOILO,BADIANGAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,pieces or units,pieces or units,MS & Price,bilog,2,,,,
ILOILO,BADIANGAN,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,BADIANGAN,"crackers, cookies, buiscuits, chips/curls",tupperware,tupperware,tupperware,Price Only,,1,nonsensical (unmappable),,,12009.0
ILOILO,BALASAN,"crackers, cookies, buiscuits, chips/curls",packs,pack,pack,MS & Price,,1,,,,
ILOILO,BALASAN,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,Price Only,,1,empty/uncommon,,,12022.0
ILOILO,BALASAN,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,BANATE,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,BANATE,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,BAROTAC NUEVO,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,BAROTAC NUEVO,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,BAROTAC VIEJO,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,pieces or units,2,,,,
ILOILO,BAROTAC VIEJO,"crackers, cookies, buiscuits, chips/curls",pieces or units,pieces or units,pieces or units,MS & Price,bilog,2,,,,
ILOILO,BAROTAC VIEJO,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,Price Only,,1,empty/uncommon,,,12060.0
ILOILO,BATAD,"crackers, cookies, buiscuits, chips/curls",packs,pack,pack,MS & Price,,1,,,,
ILOILO,BATAD,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,BATAD,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,Price Only,,1,empty/uncommon,,pack,12077.0
ILOILO,BINGAWAN,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,BINGAWAN,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,CABATUAN,"crackers, cookies, buiscuits, chips/curls",can o lata,can o lata,can o lata,Price Only,,1,nonsensical (unmappable),,,12090.0
ILOILO,CABATUAN,"crackers, cookies, buiscuits, chips/curls",packs,pack,pack,MS & Price,,1,,,,
ILOILO,CABATUAN,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,CABATUAN,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,CARLES,"crackers, cookies, buiscuits, chips/curls",packs,pack,pack,MS & Price,,1,,,,
ILOILO,CARLES,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,CARLES,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,CONCEPCION,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,Price Only,pieces or units,2,harmonizable,pieces or units,,12115.0
ILOILO,CONCEPCION,"crackers, cookies, buiscuits, chips/curls",pieces or units,pieces or units,pieces or units,MS & Price,bilog,2,,,,
ILOILO,CONCEPCION,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,DINGLE,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,pieces or units,2,,,,
ILOILO,DINGLE,"crackers, cookies, buiscuits, chips/curls",pieces or units,pieces or units,pieces or units,Price Only,bilog,2,harmonizable,bilog,,12128.0
ILOILO,DINGLE,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,DUEAS,"crackers, cookies, buiscuits, chips/curls",balde,balde,balde,MS & Price,,1,,,,
ILOILO,DUEAS,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,Price Only,,1,empty/uncommon,,,12146.0
ILOILO,DUEAS,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,IGBARAS,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,IGBARAS,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,JANIUAY,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,Price Only,,1,empty/uncommon,,,12198.0
ILOILO,JANIUAY,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,LAMBUNAO,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,LAMBUNAO,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,LEGANES,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,LEGANES,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,LEMERY,"crackers, cookies, buiscuits, chips/curls",bucket,bucket,bucket,MS & Price,,1,,,,
ILOILO,LEMERY,"crackers, cookies, buiscuits, chips/curls",packs,pack,pack,Price Only,,1,empty/uncommon,,putos,12236.0
ILOILO,LEMERY,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,Price Only,pieces or units,2,harmonizable,pieces or units,,12235.0
ILOILO,LEMERY,"crackers, cookies, buiscuits, chips/curls",pieces or units,pieces or units,pieces or units,MS & Price,bilog,2,,,,
ILOILO,LEMERY,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,MAASIN,"crackers, cookies, buiscuits, chips/curls",packs,pack,pack,MS & Price,,1,,,,
ILOILO,MAASIN,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,MAASIN,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,Price Only,,1,empty/uncommon,,pack,12266.0
ILOILO,MIAGAO,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,MIAGAO,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,Price Only,,1,empty/uncommon,,,12283.0
ILOILO,MINA,"crackers, cookies, buiscuits, chips/curls",packs,pack,pack,MS & Price,,1,,,,
ILOILO,MINA,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,MINA,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,Price Only,,1,empty/uncommon,,pack,12298.0
ILOILO,NEW LUCENA,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,NEW LUCENA,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,OTON,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,OTON,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,OTON,"crackers, cookies, buiscuits, chips/curls",small box,small box,small box,Price Only,,1,nonsensical (unmappable),,,12319.0
ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,SAN DIONISIO,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,SAN DIONISIO,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,SAN ENRIQUE,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,SAN ENRIQUE,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,SAN JOAQUIN,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,SAN JOAQUIN,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,SAN MIGUEL,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,SAN MIGUEL,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
ILOILO,SAN RAFAEL,"crackers, cookies, buiscuits, chips/curls",bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,SAN RAFAEL,"crackers, cookies, buiscuits, chips/curls",putos,putos,putos,MS & Price,,1,,,,
