id,pull_province,pull_municipal_city,pull_item,pull_nsu_unit,harmonized_nsu_unit,size,dim,corrected_weight,flat_group,nobs,nven,check_reason,vendor_id,market_name,store_stall_name
10600,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),loaf bread,large,large packs,large_size,g,640,2666,3,3,"flat group: 3+ vendors, one identical value",PGY7LVR6,EB Magalona Public Market,NENITA STORE
10722,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),loaf bread,dagko nga pakete,large packs,large_size,g,640,2697,6,6,"flat group: 3+ vendors, one identical value",DB19ESG8,Roadside,Mars Store
10723,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),loaf bread,dagko nga pakete,large packs,large_size,g,640,2697,6,6,"flat group: 3+ vendors, one identical value",V9AZNCUO,Hinobaan Public Narket,Kons Store
10724,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),loaf bread,dagko nga pakete,large packs,large_size,g,640,2697,6,6,"flat group: 3+ vendors, one identical value",YI4I8SS8,Hinobaan Public Narket,Mekayla Store
10725,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),loaf bread,large,large packs,large_size,g,640,2697,6,6,"flat group: 3+ vendors, one identical value",3FKPCI3R,Roadside,Jan Jan Store
10726,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),loaf bread,large,large packs,large_size,g,640,2697,6,6,"flat group: 3+ vendors, one identical value",3OL2UIY6,Hinobaan Public Narket,Mekayla Store
10727,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),loaf bread,large,large packs,large_size,g,640,2697,6,6,"flat group: 3+ vendors, one identical value",9R9S3QC0,Hinobaan Public Narket,Kons Store
10728,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),loaf bread,medium nga pakete,medium packs,medium_size,g,450,2698,6,6,"flat group: 3+ vendors, one identical value",GLW7PJIM,Hinobaan Public Narket,Kons Store
10729,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),loaf bread,medium nga pakete,medium packs,medium_size,g,450,2698,6,6,"flat group: 3+ vendors, one identical value",U0X4MYQM,Hinobaan Public Narket,Mekayla Store
10730,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),loaf bread,medium,medium packs,medium_size,g,450,2698,6,6,"flat group: 3+ vendors, one identical value",0JLUDIB1,Hinobaan Public Narket,Mekayla Store
10731,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),loaf bread,medium,medium packs,medium_size,g,450,2698,6,6,"flat group: 3+ vendors, one identical value",A2OQTT1G,Roadside,Mars Store
10732,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),loaf bread,medium,medium packs,medium_size,g,450,2698,6,6,"flat group: 3+ vendors, one identical value",MX1GRKYG,Hinobaan Public Narket,Kons Store
10733,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),loaf bread,medium,medium packs,medium_size,g,450,2698,6,6,"flat group: 3+ vendors, one identical value",Z39MCSA8,Roadside,Jan Jan Store
10874,NEGROS OCCIDENTAL,ISABELA,loaf bread,medium,medium packs,medium_size,g,450,2726,3,3,"flat group: 3+ vendors, one identical value",13VY4EKE,Isabela publuic market,Manolette Bakeshop
10875,NEGROS OCCIDENTAL,ISABELA,loaf bread,medium,medium packs,medium_size,g,450,2726,3,3,"flat group: 3+ vendors, one identical value",MSODZVCT,Isabela Roadside,Juvelyn Store
10876,NEGROS OCCIDENTAL,ISABELA,loaf bread,medium,medium packs,medium_size,g,450,2726,3,3,"flat group: 3+ vendors, one identical value",PLE7B6EW,Isabela publuic market,Irene Store
11240,NEGROS OCCIDENTAL,PULUPANDAN,loaf bread,small,small packs,small_size,g,220,2815,3,3,"flat group: 3+ vendors, one identical value",CPN4XN9V,Pulupandan,Mary ann
11241,NEGROS OCCIDENTAL,PULUPANDAN,loaf bread,small,small packs,small_size,g,220,2815,3,3,"flat group: 3+ vendors, one identical value",GYXPPEFM,Pulupandan,Deguzman
11242,NEGROS OCCIDENTAL,PULUPANDAN,loaf bread,small,small packs,small_size,g,220,2815,3,3,"flat group: 3+ vendors, one identical value",PSFR6WO7,Pulupandan,Salie store
4881,CAPIZ,SAPI-AN,"mineral or spring water, all drinking water sold in containers",refilled,refilled,medium_size,mL,1000,1133,3,3,"flat group: 3+ vendors, one identical value",ERG35EHQ,Sapi-an Public market,Rp store
4882,CAPIZ,SAPI-AN,"mineral or spring water, all drinking water sold in containers",refilled,refilled,medium_size,mL,1000,1133,3,3,"flat group: 3+ vendors, one identical value",EXMZ7FGJ,Sapi-an Roadside,Amy Store
4883,CAPIZ,SAPI-AN,"mineral or spring water, all drinking water sold in containers",refilled,refilled,medium_size,mL,1000,1133,3,3,"flat group: 3+ vendors, one identical value",KPWQMH2H,Sapi-an Public market,Arrow Store
567,AKLAN,IBAJAY,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,medium_size,g,500,140,4,4,"flat group: 3+ vendors, one identical value",LEICBWT7,Ibajay Public Market,Persal Chicken Station
570,AKLAN,IBAJAY,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,medium_size,g,500,140,4,4,"flat group: 3+ vendors, one identical value",SADP3A2K,Ibajay Public Market,Tormis Frozen Products
573,AKLAN,IBAJAY,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,medium_size,g,500,140,4,4,"flat group: 3+ vendors, one identical value",TNAR1DZQ,"Purok 1, Ibajay",EC Variety Store
575,AKLAN,IBAJAY,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,medium_size,g,500,140,4,4,"flat group: 3+ vendors, one identical value",XL5FHF3I,Ibajay Public Market,RF Nobleza Chicken Station
2335,ANTIQUE,HAMTIC,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,bilog,small_size,g,250,486,4,4,"flat group: 3+ vendors, one identical value",BD66CM38,Malandog community Talipapa,Marycon Sari-sari store
2336,ANTIQUE,HAMTIC,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,bilog,small_size,g,250,486,4,4,"flat group: 3+ vendors, one identical value",JL2HJB5P,Malandog community Talipapa,Toto Dale Frozen food
2337,ANTIQUE,HAMTIC,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,bilog,small_size,g,250,486,4,4,"flat group: 3+ vendors, one identical value",QDEVBZWR,Poblacion 2 hamtic Antique,Double-k  Minimart
2338,ANTIQUE,HAMTIC,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,bilog,small_size,g,250,486,4,4,"flat group: 3+ vendors, one identical value",SQWN2AB2,Poblacion 2 hamtic Antique,Lyka Sari-sari store
3623,CAPIZ,CUARTERO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,756,3,3,"flat group: 3+ vendors, one identical value",50WF7BVS,Quartero Public market,jovet Store
3624,CAPIZ,CUARTERO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,medium_size,g,250,755,3,3,"flat group: 3+ vendors, one identical value",50WF7BVS,Quartero Public market,jovet Store
3626,CAPIZ,CUARTERO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,756,3,3,"flat group: 3+ vendors, one identical value",CVGH4M33,Quartero Public market,Ninoy store
3627,CAPIZ,CUARTERO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,medium_size,g,250,755,3,3,"flat group: 3+ vendors, one identical value",CVGH4M33,Quartero Public market,Ninoy store
3628,CAPIZ,CUARTERO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,756,3,3,"flat group: 3+ vendors, one identical value",OFDTTG8K,Quartero Public market,Amie Store
3629,CAPIZ,CUARTERO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,medium_size,g,250,755,3,3,"flat group: 3+ vendors, one identical value",OFDTTG8K,Quartero Public market,Amie Store
4365,CAPIZ,PANAY,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,990,3,3,"flat group: 3+ vendors, one identical value",1Q68WPME,Panay Public market,Mariska Store
4366,CAPIZ,PANAY,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,medium_size,g,250,989,3,3,"flat group: 3+ vendors, one identical value",1Q68WPME,Panay Public market,Mariska Store
4367,CAPIZ,PANAY,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,990,3,3,"flat group: 3+ vendors, one identical value",AMYLNAZK,Panay Public market,Adora Store
4368,CAPIZ,PANAY,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,medium_size,g,250,989,3,3,"flat group: 3+ vendors, one identical value",AMYLNAZK,Panay Public market,Adora Store
4369,CAPIZ,PANAY,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,990,3,3,"flat group: 3+ vendors, one identical value",B4XWXPAH,Panay Public market,A&R Vegetable Stall
4370,CAPIZ,PANAY,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,medium_size,g,250,989,3,3,"flat group: 3+ vendors, one identical value",B4XWXPAH,Panay Public market,A&R Vegetable Stall
5305,ILOILO,ALIMODIAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,1251,4,4,"flat group: 3+ vendors, one identical value",EFYPYE8L,Roadside Alimodian,Umblas frozen foods
5308,ILOILO,ALIMODIAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,1251,4,4,"flat group: 3+ vendors, one identical value",HPFZ2D54,Alimodian public market,Algallar dressed chicken and frozen products
5313,ILOILO,ALIMODIAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,1251,4,4,"flat group: 3+ vendors, one identical value",OS23AM4O,Alimodian public market,Bonbon dressed chicken and frozen products
5314,ILOILO,ALIMODIAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,1251,4,4,"flat group: 3+ vendors, one identical value",V6L3TG7M,"Talipapa Brgy.Bangcal,Alimodian",3 Rd store
5487,ILOILO,BADIANGAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,200,1304,4,4,"flat group: 3+ vendors, one identical value",7STE33YA,Iniligan Badiangan Roadside,Armada Sari Sari Store
5488,ILOILO,BADIANGAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,200,1304,4,4,"flat group: 3+ vendors, one identical value",FW7UFQZB,Badiangan Public Market,Emman Store Dressed Chicken and Meat Shop
5489,ILOILO,BADIANGAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,200,1304,4,4,"flat group: 3+ vendors, one identical value",H308SEMM,Iniligan Badiangan Roadside,Kailis Tindahan
5490,ILOILO,BADIANGAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,200,1304,4,4,"flat group: 3+ vendors, one identical value",Q8ZCGPXI,Badiangan Public Market,Gwyneth Variety Store
5744,ILOILO,BAROTAC NUEVO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,1405,3,3,"flat group: 3+ vendors, one identical value",98SYG2EM,Nuevo public market,Bebing
5745,ILOILO,BAROTAC NUEVO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,large_size,g,1000,1404,3,3,"flat group: 3+ vendors, one identical value",98SYG2EM,Nuevo public market,Bebing
5746,ILOILO,BAROTAC NUEVO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,1405,3,3,"flat group: 3+ vendors, one identical value",MBHZMLHW,Nuevo public market,Frets
5747,ILOILO,BAROTAC NUEVO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,large_size,g,1000,1404,3,3,"flat group: 3+ vendors, one identical value",MBHZMLHW,Nuevo public market,Frets
5748,ILOILO,BAROTAC NUEVO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,1405,3,3,"flat group: 3+ vendors, one identical value",ONIZU6CP,Neuvo public market,HD store
5749,ILOILO,BAROTAC NUEVO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,large_size,g,1000,1404,3,3,"flat group: 3+ vendors, one identical value",ONIZU6CP,Neuvo public market,HD store
5837,ILOILO,BAROTAC VIEJO,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,bilog,small_size,g,250,1440,3,3,"flat group: 3+ vendors, one identical value",8Q4R5HI1,Vieko public market,Devs store
5838,ILOILO,BAROTAC VIEJO,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,bilog,small_size,g,250,1440,3,3,"flat group: 3+ vendors, one identical value",DNJJ4D40,Vieko public market,Ten store
5840,ILOILO,BAROTAC VIEJO,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,bilog,small_size,g,250,1440,3,3,"flat group: 3+ vendors, one identical value",LY8NJWSV,Veijo public market,Ryan store
5964,ILOILO,BATAD,"preserved or processed meat (tocino, tapa, longaniza, etc)",packs,pack,small_size,g,250,1480,3,3,"flat group: 3+ vendors, one identical value",5C3JFTQK,Batad Public market,Okay store
5965,ILOILO,BATAD,"preserved or processed meat (tocino, tapa, longaniza, etc)",packs,pack,medium_size,g,250,1479,3,3,"flat group: 3+ vendors, one identical value",5C3JFTQK,Batad Public market,Okay store
5967,ILOILO,BATAD,"preserved or processed meat (tocino, tapa, longaniza, etc)",packs,pack,small_size,g,250,1480,3,3,"flat group: 3+ vendors, one identical value",8CRDC5TO,Batad market,Andrie store
5968,ILOILO,BATAD,"preserved or processed meat (tocino, tapa, longaniza, etc)",packs,pack,medium_size,g,250,1479,3,3,"flat group: 3+ vendors, one identical value",8CRDC5TO,Batad market,Andrie store
5969,ILOILO,BATAD,"preserved or processed meat (tocino, tapa, longaniza, etc)",packs,pack,small_size,g,250,1480,3,3,"flat group: 3+ vendors, one identical value",L860NOQ6,Batad market,3 kings store
5970,ILOILO,BATAD,"preserved or processed meat (tocino, tapa, longaniza, etc)",packs,pack,medium_size,g,250,1479,3,3,"flat group: 3+ vendors, one identical value",L860NOQ6,Batad market,3 kings store
7091,ILOILO,ESTANCIA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,1808,3,3,"flat group: 3+ vendors, one identical value",5TJS8T7P,Estancia Wet Market,Mary Jean Store
7093,ILOILO,ESTANCIA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,1808,3,3,"flat group: 3+ vendors, one identical value",BI37R29Z,Estancia Wet Market,Elmeriza Store
7095,ILOILO,ESTANCIA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,1808,3,3,"flat group: 3+ vendors, one identical value",CL9FHPCY,Estancia Wet Market,Timothy Frozen Foods
7348,ILOILO,IGBARAS,"preserved or processed meat (tocino, tapa, longaniza, etc)",lata,cans,medium_size,g,260,1868,3,3,"flat group: 3+ vendors, one identical value",4MSVVZD6,Igbaras public market,Nenen store
7350,ILOILO,IGBARAS,"preserved or processed meat (tocino, tapa, longaniza, etc)",lata,cans,medium_size,g,260,1868,3,3,"flat group: 3+ vendors, one identical value",78J6DU0K,Igbaras roadside,Erazo variety store
7354,ILOILO,IGBARAS,"preserved or processed meat (tocino, tapa, longaniza, etc)",lata,cans,medium_size,g,260,1868,3,3,"flat group: 3+ vendors, one identical value",VVL6EKMX,Igbaras roadside,Inday con store
8026,ILOILO,LEON,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,2049,6,6,"flat group: 3+ vendors, one identical value",36RXPKOY,Leon Public Market,Happy pit Frozen foods
8028,ILOILO,LEON,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,2049,6,6,"flat group: 3+ vendors, one identical value",F1E89Z8K,Front of Leon Public Market,Delsal Variety store
8029,ILOILO,LEON,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,2049,6,6,"flat group: 3+ vendors, one identical value",ICWT02I6,Leon Bagsakan,Dolar Store
8030,ILOILO,LEON,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,2049,6,6,"flat group: 3+ vendors, one identical value",IO0UBPMG,Leon Public Market,Aya Frozen food
8032,ILOILO,LEON,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,2049,6,6,"flat group: 3+ vendors, one identical value",MCNQ2EYZ,Front of Leon Public Market,Alderete Sari-sari store
8033,ILOILO,LEON,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,2049,6,6,"flat group: 3+ vendors, one identical value",Q4TP5VRS,Leon Public Market,Cabana foods
8021,ILOILO,LEON,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,bilog,small_size,g,250,2046,4,4,"flat group: 3+ vendors, one identical value",6HQY21NH,Front of Leon Public Market,Delsal Variety store
8023,ILOILO,LEON,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,bilog,small_size,g,250,2046,4,4,"flat group: 3+ vendors, one identical value",KZ56UJKD,Front of Leon Public Market,Alderete Sari-sari store
8024,ILOILO,LEON,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,bilog,small_size,g,250,2046,4,4,"flat group: 3+ vendors, one identical value",MVX0DKVI,Leon Public Market,Happy pit Frozen foods
8025,ILOILO,LEON,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,bilog,small_size,g,250,2046,4,4,"flat group: 3+ vendors, one identical value",N8DLX9QM,Leon Public Market,Cabana foods
8027,ILOILO,LEON,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,large_size,g,1000,2047,3,3,"flat group: 3+ vendors, one identical value",36RXPKOY,Leon Public Market,Happy pit Frozen foods
8031,ILOILO,LEON,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,large_size,g,1000,2047,3,3,"flat group: 3+ vendors, one identical value",IO0UBPMG,Leon Public Market,Aya Frozen food
8035,ILOILO,LEON,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,large_size,g,1000,2047,3,3,"flat group: 3+ vendors, one identical value",Q4TP5VRS,Leon Public Market,Cabana foods
10331,ILOILO,ZARRAGA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,medium_size,g,250,2614,6,6,"flat group: 3+ vendors, one identical value",3AVEK95W,Zarraga Public Market,Alor Store
10333,ILOILO,ZARRAGA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,medium_size,g,250,2614,6,6,"flat group: 3+ vendors, one identical value",BHN6QW8Z,Zarraga Talipapa,Alicia Store
10335,ILOILO,ZARRAGA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,medium_size,g,250,2614,6,6,"flat group: 3+ vendors, one identical value",IEY2TWDG,Zarraga Public Market,Gamay Frozen Foods
10336,ILOILO,ZARRAGA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,medium_size,g,250,2614,6,6,"flat group: 3+ vendors, one identical value",KQKPEQ58,Zarraga Talipapa,Mylyn Store
10338,ILOILO,ZARRAGA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,medium_size,g,250,2614,6,6,"flat group: 3+ vendors, one identical value",VL7QNH0D,Zarraga Public Market,Abbis Frozen Store
10340,ILOILO,ZARRAGA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,medium_size,g,250,2614,6,6,"flat group: 3+ vendors, one identical value",X98Z6EKV,Zarraga Talipapa,Ameerahs Store
10330,ILOILO,ZARRAGA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,2615,5,5,"flat group: 3+ vendors, one identical value",3AVEK95W,Zarraga Public Market,Alor Store
10332,ILOILO,ZARRAGA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,2615,5,5,"flat group: 3+ vendors, one identical value",BHN6QW8Z,Zarraga Talipapa,Alicia Store
10334,ILOILO,ZARRAGA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,2615,5,5,"flat group: 3+ vendors, one identical value",IEY2TWDG,Zarraga Public Market,Gamay Frozen Foods
10337,ILOILO,ZARRAGA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,2615,5,5,"flat group: 3+ vendors, one identical value",VL7QNH0D,Zarraga Public Market,Abbis Frozen Store
10339,ILOILO,ZARRAGA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,small_size,g,250,2615,5,5,"flat group: 3+ vendors, one identical value",X98Z6EKV,Zarraga Talipapa,Ameerahs Store
