province,pull_municipal_city,cons_name,harmonized_nsu_unit,n_price_spellings,n_weighed,n_unweighed,n_ms_weighings,kind
CAPIZ,MA-AYON,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,6,all spellings weighed
CAPIZ,MA-AYON,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,6,all spellings weighed
CAPIZ,MA-AYON,loaf bread,large packs,2,1,1,3,MIXED
CAPIZ,MA-AYON,loaf bread,medium packs,1,1,0,3,all spellings weighed
CAPIZ,MA-AYON,loaf bread,small packs,2,1,1,1,MIXED
CAPIZ,MA-AYON,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
CAPIZ,MA-AYON,mango,pieces or units,1,1,0,6,all spellings weighed
CAPIZ,MA-AYON,pork,1 order,1,1,0,2,all spellings weighed
CAPIZ,MA-AYON,"prawns, lobster, shrimp",tumpok,1,1,0,1,all spellings weighed
CAPIZ,MA-AYON,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,2,all spellings weighed
CAPIZ,MA-AYON,"preserved or processed meat (tocino, tapa, longaniza, etc)",cans,1,0,1,0,no weighed spelling at all
CAPIZ,MA-AYON,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,6,all spellings weighed
CAPIZ,MA-AYON,rice,salmon,1,0,1,0,no weighed spelling at all
CAPIZ,MAMBUSAO,beer,case,1,0,1,0,no weighed spelling at all
CAPIZ,MAMBUSAO,cabbage,pieces or units,1,1,0,3,all spellings weighed
CAPIZ,MAMBUSAO,camote tops,bugkos,1,1,0,4,all spellings weighed
CAPIZ,MAMBUSAO,camote tops,bundle,1,0,1,0,no weighed spelling at all
CAPIZ,MAMBUSAO,carrot,pieces or units,1,1,0,12,all spellings weighed
CAPIZ,MAMBUSAO,chicken,bilog,1,1,0,6,all spellings weighed
CAPIZ,MAMBUSAO,chicken,whole (chicken),1,1,0,9,all spellings weighed
CAPIZ,MAMBUSAO,"crackers, cookies, buiscuits, chips/curls",balde,1,1,0,1,all spellings weighed
CAPIZ,MAMBUSAO,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,1,0,20,all spellings weighed
CAPIZ,MAMBUSAO,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,12,all spellings weighed
CAPIZ,MAMBUSAO,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,0,1,0,no weighed spelling at all
CAPIZ,MAMBUSAO,fresh fish,pieces or units,1,1,0,9,all spellings weighed
CAPIZ,MAMBUSAO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bowl,1,1,0,1,all spellings weighed
CAPIZ,MAMBUSAO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",cone,1,0,1,0,no weighed spelling at all
CAPIZ,MAMBUSAO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,0,1,0,no weighed spelling at all
CAPIZ,MAMBUSAO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,0,1,0,no weighed spelling at all
CAPIZ,MAMBUSAO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,1,0,1,0,no weighed spelling at all
CAPIZ,MAMBUSAO,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,11,all spellings weighed
CAPIZ,MAMBUSAO,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,2,all spellings weighed
CAPIZ,MAMBUSAO,loaf bread,large packs,2,2,0,9,all spellings weighed
CAPIZ,MAMBUSAO,loaf bread,medium packs,1,0,1,0,no weighed spelling at all
CAPIZ,MAMBUSAO,loaf bread,pieces,1,0,1,0,no weighed spelling at all
CAPIZ,MAMBUSAO,loaf bread,small packs,2,1,1,1,MIXED
CAPIZ,MAMBUSAO,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
CAPIZ,MAMBUSAO,mango,pieces or units,1,0,1,0,no weighed spelling at all
CAPIZ,MAMBUSAO,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,2,all spellings weighed
CAPIZ,MAMBUSAO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,9,all spellings weighed
CAPIZ,MAMBUSAO,rice,letse,1,0,1,0,no weighed spelling at all
CAPIZ,PANAY,beer,case,1,1,0,2,all spellings weighed
CAPIZ,PANAY,cabbage,pieces or units,1,1,0,15,all spellings weighed
CAPIZ,PANAY,cabbage,putos (mix vegetable),1,1,0,3,all spellings weighed
CAPIZ,PANAY,cabbage,tumpok,1,0,1,0,no weighed spelling at all
CAPIZ,PANAY,camote,bilog,1,1,0,12,all spellings weighed
CAPIZ,PANAY,camote tops,bugkos,1,1,0,5,all spellings weighed
CAPIZ,PANAY,camote tops,"cassava & malunggay leaves, paco or fern, squash leaves",1,0,1,0,no weighed spelling at all
CAPIZ,PANAY,carrot,pieces or units,1,1,0,15,all spellings weighed
CAPIZ,PANAY,carrot,putos (mix vegetable),1,0,1,0,no weighed spelling at all
CAPIZ,PANAY,carrot,tumpok,1,0,1,0,no weighed spelling at all
CAPIZ,PANAY,chicken,bilog,1,1,0,9,all spellings weighed
CAPIZ,PANAY,chicken,slice,1,1,0,9,all spellings weighed
CAPIZ,PANAY,chicken,whole (chicken),1,0,1,0,no weighed spelling at all
CAPIZ,PANAY,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,1,0,5,all spellings weighed
CAPIZ,PANAY,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,3,all spellings weighed
CAPIZ,PANAY,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,1,0,2,all spellings weighed
CAPIZ,PANAY,fresh fish,pieces or units,1,1,0,9,all spellings weighed
CAPIZ,PANAY,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,0,1,0,no weighed spelling at all
CAPIZ,PANAY,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,2,all spellings weighed
CAPIZ,PANAY,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,1,1,0,1,all spellings weighed
CAPIZ,PANAY,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,2,all spellings weighed
CAPIZ,PANAY,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,2,all spellings weighed
CAPIZ,PANAY,loaf bread,large packs,2,0,2,0,no weighed spelling at all
CAPIZ,PANAY,loaf bread,medium packs,1,1,0,4,all spellings weighed
CAPIZ,PANAY,loaf bread,per piece,1,0,1,0,no weighed spelling at all
CAPIZ,PANAY,loaf bread,piece,1,0,1,0,no weighed spelling at all
CAPIZ,PANAY,loaf bread,small packs,2,1,1,4,MIXED
CAPIZ,PANAY,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
CAPIZ,PANAY,mango,pieces or units,1,1,0,12,all spellings weighed
CAPIZ,PANAY,"mineral or spring water, all drinking water sold in containers",distilled water,1,1,0,0,all spellings weighed
CAPIZ,PANAY,pork,pack,1,0,1,0,no weighed spelling at all
CAPIZ,PANAY,"prawns, lobster, shrimp",caltex,1,0,1,0,no weighed spelling at all
CAPIZ,PANAY,"prawns, lobster, shrimp",cup,1,1,0,2,all spellings weighed
CAPIZ,PANAY,"prawns, lobster, shrimp",tumpok,1,1,0,9,all spellings weighed
CAPIZ,PANAY,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,3,all spellings weighed
CAPIZ,PANAY,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,6,all spellings weighed
CAPIZ,PANAY,"preserved or processed meat (tocino, tapa, longaniza, etc)",role,1,1,0,1,all spellings weighed
CAPIZ,PANAY,rice,letse,1,0,1,0,no weighed spelling at all
CAPIZ,PANITAN,cabbage,half,1,1,0,1,all spellings weighed
CAPIZ,PANITAN,cabbage,pack,1,0,1,0,no weighed spelling at all
CAPIZ,PANITAN,cabbage,pieces or units,1,1,0,17,all spellings weighed
CAPIZ,PANITAN,cabbage,putos (mix vegetable),1,1,0,3,all spellings weighed
CAPIZ,PANITAN,camote,bilog,1,1,0,9,all spellings weighed
CAPIZ,PANITAN,camote tops,bugkos,1,1,0,4,all spellings weighed
CAPIZ,PANITAN,carrot,pieces or units,1,1,0,18,all spellings weighed
CAPIZ,PANITAN,carrot,putos (mix vegetable),1,0,1,0,no weighed spelling at all
CAPIZ,PANITAN,chicken,bilog,1,0,1,0,no weighed spelling at all
CAPIZ,PANITAN,chicken,whole (chicken),1,1,0,9,all spellings weighed
CAPIZ,PANITAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,1,0,17,all spellings weighed
CAPIZ,PANITAN,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,10,all spellings weighed
CAPIZ,PANITAN,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,1,0,1,all spellings weighed
CAPIZ,PANITAN,fresh fish,pieces or units,1,1,0,8,all spellings weighed
CAPIZ,PANITAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,1,0,7,all spellings weighed
CAPIZ,PANITAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,0,1,0,no weighed spelling at all
CAPIZ,PANITAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,1,1,0,7,all spellings weighed
CAPIZ,PANITAN,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,16,all spellings weighed
CAPIZ,PANITAN,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,1,all spellings weighed
CAPIZ,PANITAN,loaf bread,large packs,1,0,1,0,no weighed spelling at all
CAPIZ,PANITAN,loaf bread,medium packs,1,0,1,0,no weighed spelling at all
CAPIZ,PANITAN,loaf bread,small packs,2,1,1,10,MIXED
CAPIZ,PANITAN,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
CAPIZ,PANITAN,"prawns, lobster, shrimp",tumpok,1,1,0,3,all spellings weighed
CAPIZ,PANITAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,7,all spellings weighed
CAPIZ,PANITAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,0,all spellings weighed
CAPIZ,PILAR,cabbage,mix vegetables (per tumbok),1,0,1,0,no weighed spelling at all
CAPIZ,PILAR,cabbage,pieces or units,1,1,0,9,all spellings weighed
CAPIZ,PILAR,camote,bilog,1,1,0,3,all spellings weighed
CAPIZ,PILAR,camote tops,bugkos,1,1,0,3,all spellings weighed
CAPIZ,PILAR,carrot,mix vegetables (per tumpok),1,0,1,0,no weighed spelling at all
CAPIZ,PILAR,carrot,pieces or units,1,1,0,9,all spellings weighed
CAPIZ,PILAR,chicken,bilog,1,0,1,0,no weighed spelling at all
CAPIZ,PILAR,chicken,whole (chicken),1,1,0,9,all spellings weighed
CAPIZ,PILAR,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,1,0,15,all spellings weighed
CAPIZ,PILAR,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,7,all spellings weighed
CAPIZ,PILAR,fresh fish,pack,2,0,2,0,no weighed spelling at all
CAPIZ,PILAR,fresh fish,pieces or units,1,1,0,14,all spellings weighed
CAPIZ,PILAR,fresh fish,pinutos / plastic,1,1,0,4,all spellings weighed
CAPIZ,PILAR,fresh fish,puts or plastic,1,0,1,0,no weighed spelling at all
CAPIZ,PILAR,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",cone,2,0,2,0,no weighed spelling at all
CAPIZ,PILAR,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",ice cream stick,1,0,1,0,no weighed spelling at all
CAPIZ,PILAR,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,1,0,1,all spellings weighed
CAPIZ,PILAR,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,0,1,0,no weighed spelling at all
CAPIZ,PILAR,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,1,0,1,0,no weighed spelling at all
CAPIZ,PILAR,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,11,all spellings weighed
CAPIZ,PILAR,"liquor (e.g, whisky, coconut wine)",long-neck,1,0,1,0,no weighed spelling at all
CAPIZ,PILAR,loaf bread,large packs,2,1,1,10,MIXED
CAPIZ,PILAR,loaf bread,medium packs,1,0,1,0,no weighed spelling at all
CAPIZ,PILAR,loaf bread,piece,1,0,1,0,no weighed spelling at all
CAPIZ,PILAR,loaf bread,small packs,2,0,2,0,no weighed spelling at all
CAPIZ,PILAR,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
CAPIZ,PILAR,mango,"papaya, mango, banana",1,1,0,4,all spellings weighed
CAPIZ,PILAR,"prawns, lobster, shrimp",tumpok,1,1,0,3,all spellings weighed
CAPIZ,PILAR,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,3,all spellings weighed
CAPIZ,PILAR,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,6,all spellings weighed
CAPIZ,PILAR,rice,letse,1,0,1,0,no weighed spelling at all
CAPIZ,PONTEVEDRA,cabbage,pieces or units,1,1,0,18,all spellings weighed
CAPIZ,PONTEVEDRA,camote,bilog,1,1,0,9,all spellings weighed
CAPIZ,PONTEVEDRA,camote tops,bugkos,1,1,0,5,all spellings weighed
CAPIZ,PONTEVEDRA,carrot,pieces or units,1,1,0,14,all spellings weighed
CAPIZ,PONTEVEDRA,chicken,bilog,1,1,0,10,all spellings weighed
CAPIZ,PONTEVEDRA,chicken,whole (chicken),1,0,1,0,no weighed spelling at all
CAPIZ,PONTEVEDRA,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,0,1,0,no weighed spelling at all
CAPIZ,PONTEVEDRA,fresh fish,pieces or units,1,1,0,7,all spellings weighed
CAPIZ,PONTEVEDRA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,1,0,1,all spellings weighed
CAPIZ,PONTEVEDRA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",plastic cup,1,0,1,0,no weighed spelling at all
CAPIZ,PONTEVEDRA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,5,all spellings weighed
CAPIZ,PONTEVEDRA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,1,1,0,5,all spellings weighed
CAPIZ,PONTEVEDRA,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,3,all spellings weighed
CAPIZ,PONTEVEDRA,loaf bread,large packs,1,1,0,2,all spellings weighed
CAPIZ,PONTEVEDRA,loaf bread,medium packs,1,1,0,3,all spellings weighed
CAPIZ,PONTEVEDRA,loaf bread,small packs,1,1,0,1,all spellings weighed
CAPIZ,PONTEVEDRA,"prawns, lobster, shrimp",1 k caltex(kabo),1,0,1,0,no weighed spelling at all
CAPIZ,PONTEVEDRA,"prawns, lobster, shrimp",tumpok,1,1,0,4,all spellings weighed
CAPIZ,PONTEVEDRA,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,4,all spellings weighed
CAPIZ,PONTEVEDRA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,9,all spellings weighed
CAPIZ,PRESIDENT ROXAS,cabbage,pieces or units,1,1,0,8,all spellings weighed
CAPIZ,PRESIDENT ROXAS,cabbage,putos (mix vegetable),1,1,0,1,all spellings weighed
CAPIZ,PRESIDENT ROXAS,camote tops,bugkos,1,1,0,1,all spellings weighed
CAPIZ,PRESIDENT ROXAS,carrot,pieces or units,1,1,0,9,all spellings weighed
CAPIZ,PRESIDENT ROXAS,carrot,putos (mix vegetable),1,0,1,0,no weighed spelling at all
CAPIZ,PRESIDENT ROXAS,chicken,bilog,1,1,0,1,all spellings weighed
CAPIZ,PRESIDENT ROXAS,chicken,whole (chicken),1,0,1,0,no weighed spelling at all
CAPIZ,PRESIDENT ROXAS,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,1,0,2,all spellings weighed
CAPIZ,PRESIDENT ROXAS,fresh fish,pieces or units,1,1,0,2,all spellings weighed
CAPIZ,PRESIDENT ROXAS,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,1,0,1,all spellings weighed
CAPIZ,PRESIDENT ROXAS,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,1,all spellings weighed
CAPIZ,PRESIDENT ROXAS,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,1,1,0,2,all spellings weighed
CAPIZ,PRESIDENT ROXAS,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,6,all spellings weighed
CAPIZ,PRESIDENT ROXAS,loaf bread,large packs,1,1,0,3,all spellings weighed
CAPIZ,PRESIDENT ROXAS,loaf bread,medium packs,1,1,0,3,all spellings weighed
CAPIZ,PRESIDENT ROXAS,loaf bread,small packs,1,1,0,3,all spellings weighed
CAPIZ,PRESIDENT ROXAS,mango,pieces or units,1,1,0,4,all spellings weighed
CAPIZ,PRESIDENT ROXAS,pork,2 slice,1,1,0,2,all spellings weighed
CAPIZ,PRESIDENT ROXAS,"prawns, lobster, shrimp",tumpok,1,1,0,2,all spellings weighed
CAPIZ,PRESIDENT ROXAS,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,1,all spellings weighed
CAPIZ,PRESIDENT ROXAS,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,1,all spellings weighed
CAPIZ,SAPI-AN,cabbage,pieces or units,1,1,0,9,all spellings weighed
CAPIZ,SAPI-AN,cabbage,putos (mix vegetable),1,1,0,2,all spellings weighed
CAPIZ,SAPI-AN,camote tops,bugkos,1,0,1,0,no weighed spelling at all
CAPIZ,SAPI-AN,camote tops,bundle,1,1,0,3,all spellings weighed
CAPIZ,SAPI-AN,carrot,pieces or units,1,1,0,9,all spellings weighed
CAPIZ,SAPI-AN,carrot,putos (mix vegetable),1,0,1,0,no weighed spelling at all
CAPIZ,SAPI-AN,chicken,whole (chicken),1,1,0,6,all spellings weighed
CAPIZ,SAPI-AN,"crackers, cookies, buiscuits, chips/curls",pack,1,1,0,5,all spellings weighed
CAPIZ,SAPI-AN,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,1,0,6,all spellings weighed
CAPIZ,SAPI-AN,"crackers, cookies, buiscuits, chips/curls",putos,1,0,1,0,no weighed spelling at all
CAPIZ,SAPI-AN,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,1,0,1,all spellings weighed
CAPIZ,SAPI-AN,fresh fish,pieces or units,1,1,0,9,all spellings weighed
CAPIZ,SAPI-AN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,0,1,0,no weighed spelling at all
CAPIZ,SAPI-AN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,4,all spellings weighed
CAPIZ,SAPI-AN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,2,1,1,3,MIXED
CAPIZ,SAPI-AN,"liquor (e.g, whisky, coconut wine)",lipid/lapad,2,1,1,6,MIXED
CAPIZ,SAPI-AN,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,5,all spellings weighed
CAPIZ,SAPI-AN,loaf bread,large packs,1,1,0,3,all spellings weighed
CAPIZ,SAPI-AN,loaf bread,medium packs,1,1,0,4,all spellings weighed
CAPIZ,SAPI-AN,loaf bread,small packs,3,0,3,0,no weighed spelling at all
CAPIZ,SAPI-AN,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
CAPIZ,SAPI-AN,mango,pieces or units,1,1,0,3,all spellings weighed
CAPIZ,SAPI-AN,"mineral or spring water, all drinking water sold in containers",refilled,1,1,0,4,all spellings weighed
CAPIZ,SAPI-AN,"prawns, lobster, shrimp",tumpok,1,1,0,1,all spellings weighed
CAPIZ,SAPI-AN,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,3,all spellings weighed
CAPIZ,SAPI-AN,"preserved or processed meat (tocino, tapa, longaniza, etc)",pieces or units,2,0,2,0,no weighed spelling at all
CAPIZ,SAPI-AN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,3,all spellings weighed
CAPIZ,SAPI-AN,rice,gantang,1,1,0,3,all spellings weighed
CAPIZ,SAPI-AN,rice,letse,1,0,1,0,no weighed spelling at all
CAPIZ,SIGMA,cabbage,half,1,1,0,3,all spellings weighed
CAPIZ,SIGMA,cabbage,pack,1,0,1,0,no weighed spelling at all
CAPIZ,SIGMA,cabbage,pieces or units,1,1,0,9,all spellings weighed
CAPIZ,SIGMA,cabbage,putos (mix vegetable),1,1,0,3,all spellings weighed
CAPIZ,SIGMA,camote,bilog,1,0,1,0,no weighed spelling at all
CAPIZ,SIGMA,camote,tumpok,1,0,1,0,no weighed spelling at all
CAPIZ,SIGMA,camote tops,bugkos,1,1,0,3,all spellings weighed
CAPIZ,SIGMA,camote tops,bundle,1,0,1,0,no weighed spelling at all
CAPIZ,SIGMA,carrot,mix slice of carrot,1,0,1,0,no weighed spelling at all
CAPIZ,SIGMA,carrot,pieces or units,1,1,0,3,all spellings weighed
CAPIZ,SIGMA,chicken,bilog,1,0,1,0,no weighed spelling at all
CAPIZ,SIGMA,chicken,whole (chicken),1,1,0,6,all spellings weighed
CAPIZ,SIGMA,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,1,0,1,all spellings weighed
CAPIZ,SIGMA,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,1,all spellings weighed
CAPIZ,SIGMA,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,0,1,0,no weighed spelling at all
CAPIZ,SIGMA,fresh fish,pack,3,1,2,3,MIXED
CAPIZ,SIGMA,fresh fish,pieces or units,1,1,0,9,all spellings weighed
CAPIZ,SIGMA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",cone,1,0,1,0,no weighed spelling at all
CAPIZ,SIGMA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,1,0,3,all spellings weighed
CAPIZ,SIGMA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,0,1,0,no weighed spelling at all
CAPIZ,SIGMA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,1,1,0,5,all spellings weighed
CAPIZ,SIGMA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",tub,1,1,0,7,all spellings weighed
CAPIZ,SIGMA,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,1,all spellings weighed
CAPIZ,SIGMA,"liquor (e.g, whisky, coconut wine)",long-neck,1,0,1,0,no weighed spelling at all
CAPIZ,SIGMA,loaf bread,large packs,2,1,1,13,MIXED
CAPIZ,SIGMA,loaf bread,medium packs,1,0,1,0,no weighed spelling at all
CAPIZ,SIGMA,loaf bread,small packs,2,0,2,0,no weighed spelling at all
CAPIZ,SIGMA,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
CAPIZ,SIGMA,mango,pieces or units,1,1,0,2,all spellings weighed
CAPIZ,SIGMA,"prawns, lobster, shrimp",tumpok,1,1,0,3,all spellings weighed
CAPIZ,SIGMA,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,0,1,0,no weighed spelling at all
CAPIZ,SIGMA,"preserved or processed meat (tocino, tapa, longaniza, etc)",cans,1,0,1,0,no weighed spelling at all
CAPIZ,SIGMA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,4,all spellings weighed
CAPIZ,SIGMA,rice,salmon,1,0,1,0,no weighed spelling at all
CAPIZ,TAPAZ,cabbage,pack,1,1,0,3,all spellings weighed
CAPIZ,TAPAZ,cabbage,pieces or units,1,1,0,3,all spellings weighed
CAPIZ,TAPAZ,camote,bilog,1,1,0,3,all spellings weighed
CAPIZ,TAPAZ,camote tops,bugkos,1,1,0,3,all spellings weighed
CAPIZ,TAPAZ,camote tops,bundle,1,0,1,0,no weighed spelling at all
CAPIZ,TAPAZ,carrot,pieces or units,1,1,0,9,all spellings weighed
CAPIZ,TAPAZ,chicken,bilog,1,0,1,0,no weighed spelling at all
CAPIZ,TAPAZ,chicken,whole (chicken),1,1,0,5,all spellings weighed
CAPIZ,TAPAZ,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,1,0,5,all spellings weighed
CAPIZ,TAPAZ,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,2,all spellings weighed
CAPIZ,TAPAZ,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,0,1,0,no weighed spelling at all
CAPIZ,TAPAZ,fresh fish,pieces or units,1,1,0,9,all spellings weighed
CAPIZ,TAPAZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",cone,1,1,0,3,all spellings weighed
CAPIZ,TAPAZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,1,0,3,all spellings weighed
CAPIZ,TAPAZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,0,1,0,no weighed spelling at all
CAPIZ,TAPAZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,2,1,1,5,MIXED
CAPIZ,TAPAZ,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,13,all spellings weighed
CAPIZ,TAPAZ,"liquor (e.g, whisky, coconut wine)",long-neck,1,0,1,0,no weighed spelling at all
CAPIZ,TAPAZ,loaf bread,large packs,2,1,1,10,MIXED
CAPIZ,TAPAZ,loaf bread,medium packs,1,0,1,0,no weighed spelling at all
CAPIZ,TAPAZ,loaf bread,small packs,2,0,2,0,no weighed spelling at all
CAPIZ,TAPAZ,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
CAPIZ,TAPAZ,mango,pieces or units,1,1,0,1,all spellings weighed
CAPIZ,TAPAZ,"mineral or spring water, all drinking water sold in containers",5-gallon blue container,1,0,1,0,no weighed spelling at all
CAPIZ,TAPAZ,"prawns, lobster, shrimp",tumpok,1,0,1,0,no weighed spelling at all
