pull_province,pull_item,pull_municipal_city,p,rung,harmonized_nsu_unit,grams,n_g,weighing_approach,d_thin,gpp,cv_gpp,n_pairs,n_price,n_mun,gpp_loo,w_pred,ratio
ILOILO,"crackers, cookies, buiscuits, chips/curls",JANIUAY,158,3,putos,140,6,size-based,0,.8860759493670886,.7171551501990487,57,39,26,1.742822966507177,275.366028708134,1.9669002050581
ILOILO,fresh fish,JANIUAY,120,1,pieces or units,280,6,size-based,0,2.333333333333333,.557449284923351,58,29,21,3.175,381,1.360714285714286
ILOILO,fresh fish,JANIUAY,135,2,pieces or units,495,7,size-based,0,3.666666666666667,.557449284923351,58,29,21,3.175,428.625,.865909090909091
ILOILO,fresh fish,JANIUAY,200,3,pieces or units,625,5,size-based,0,3.125,.557449284923351,58,29,21,3.175,635,1.016
ILOILO,"liquor (e.g, whisky, coconut wine)",JANIUAY,150,2,lipid/lapad,375,6,size-based,0,2.5,.4264443011096873,50,23,40,3.703703703703704,555.5555555555555,1.481481481481481
ILOILO,loaf bread,JANIUAY,150,3,large packs,640,7,size-based,0,4.266666666666667,.299066903922372,48,35,29,4.491228070175438,673.6842105263157,1.052631578947368
ILOILO,loaf bread,JANIUAY,172.5,3,large packs,640,7,size-based,0,3.710144927536232,.299066903922372,48,35,29,4.491228070175438,774.7368421052631,1.210526315789474
ILOILO,loaf bread,JANIUAY,80,2,medium packs,450,5,size-based,0,5.625,.1313040632730494,17,11,13,6.380952380952381,510.4761904761905,1.134391534391535
ILOILO,loaf bread,JANIUAY,50,1,small packs,220,3,size-based,0,4.4,.3761804287742442,22,17,17,9.03225806451613,451.6129032258065,2.052785923753666
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",JANIUAY,50,1,putos,155,5,size-based,0,3.1,.4137080058826431,55,34,28,3.333333333333333,166.6666666666667,1.075268817204301
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",JANIUAY,90,2,putos,270,5,size-based,0,3,.4137080058826431,55,34,28,3.333333333333333,300,1.111111111111111
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",JANIUAY,164.5,3,putos,607.5,4,size-based,0,3.693009118541033,.4137080058826431,55,34,28,3.333333333333333,548.3333333333334,.9026063100137175
ILOILO,chicken,LAMBUNAO,350,2,whole (chicken),930,4,size-based,0,2.657142857142857,.2303437151375407,66,32,25,3.86609907120743,1353.134674922601,1.454983521422151
ILOILO,chicken,LAMBUNAO,300,2,whole (chicken),930,4,size-based,0,3.1,.2303437151375407,66,32,25,3.86609907120743,1159.829721362229,1.247128732647558
ILOILO,chicken,LAMBUNAO,425,3,whole (chicken),1085,3,size-based,0,2.552941176470588,.2303437151375407,66,32,25,3.86609907120743,1643.092105263158,1.514370603929178
ILOILO,chicken,LAMBUNAO,387.5,3,whole (chicken),1085,3,size-based,0,2.8,.2303437151375407,66,32,25,3.86609907120743,1498.113390092879,1.380749668288368
ILOILO,"crackers, cookies, buiscuits, chips/curls",LAMBUNAO,20.75,1,pieces or units,31,4,size-based,0,1.493975903614458,.5590017405823503,39,26,18,.8302083333333333,17.22682291666667,.5557039650537634
ILOILO,"crackers, cookies, buiscuits, chips/curls",LAMBUNAO,112.5,1,putos,300,3,size-based,0,2.666666666666667,.7171551501990487,57,39,26,1.44,162,.54
ILOILO,"crackers, cookies, buiscuits, chips/curls",LAMBUNAO,158,2,putos,465,2,size-based,1,2.943037974683544,.7171551501990487,57,39,26,1.44,227.52,.4892903225806451
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LAMBUNAO,40,1,small cup,100,7,size-based,0,2.5,.4736502394721014,21,17,11,3.6,144,1.44
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LAMBUNAO,22.5,1,small cup,100,7,size-based,0,4.444444444444445,.4736502394721014,21,17,11,3.6,81,.8100000000000001
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LAMBUNAO,75,2,small cup,110,1,size-based,1,1.466666666666667,.4736502394721014,21,17,11,3.6,270,2.454545454545455
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LAMBUNAO,48,2,small cup,110,1,size-based,1,2.291666666666667,.4736502394721014,21,17,11,3.6,172.8,1.570909090909091
ILOILO,"liquor (e.g, whisky, coconut wine)",LAMBUNAO,160,2,lipid/lapad,375,5,size-based,0,2.34375,.4264443011096873,50,23,40,3.703703703703704,592.5925925925926,1.580246913580247
ILOILO,"liquor (e.g, whisky, coconut wine)",LAMBUNAO,327.5,3,long-neck,750,5,size-based,0,2.290076335877862,.2863521852207436,11,10,8,3.417980570154483,1119.388636725593,1.492518182300791
ILOILO,loaf bread,LAMBUNAO,180,3,large packs,670,4,size-based,0,3.722222222222222,.299066903922372,48,35,29,4.431044498663878,797.588009759498,1.190429865312684
ILOILO,loaf bread,LAMBUNAO,147.5,3,large packs,670,4,size-based,0,4.542372881355933,.299066903922372,48,35,29,4.431044498663878,653.579063552922,.9754911396312268
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",LAMBUNAO,50,1,putos,155,2,size-based,1,3.1,.4137080058826431,55,34,28,3.333333333333333,166.6666666666667,1.075268817204301
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",LAMBUNAO,102.5,2,putos,305,3,size-based,0,2.975609756097561,.4137080058826431,55,34,28,3.333333333333333,341.6666666666667,1.120218579234973
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",LAMBUNAO,152.5,3,putos,600,1,size-based,1,3.934426229508197,.4137080058826431,55,34,28,3.333333333333333,508.3333333333334,.8472222222222223
ILOILO,chicken,LEGANES,190,1,bilog,950,3,size-based,0,5,.2749655829309875,37,20,16,4.083966244725739,775.9535864978903,.8167932489451477
ILOILO,chicken,LEGANES,240,2,bilog,1182.5,4,size-based,0,4.927083333333333,.2749655829309875,37,20,16,4.083966244725739,980.1518987341773,.8288810982952873
ILOILO,chicken,LEGANES,275,3,bilog,1370,2,size-based,1,4.981818181818181,.2749655829309875,37,20,16,4.083966244725739,1123.090717299578,.8197742462040716
ILOILO,"crackers, cookies, buiscuits, chips/curls",LEGANES,46,1,pieces or units,32,5,size-based,0,.6956521739130435,.5590017405823503,39,26,18,.9,41.4,1.29375
ILOILO,"crackers, cookies, buiscuits, chips/curls",LEGANES,80,2,pieces or units,48,4,size-based,0,.6,.5590017405823503,39,26,18,.9,72,1.5
ILOILO,"crackers, cookies, buiscuits, chips/curls",LEGANES,67.5,1,putos,250,3,size-based,0,3.703703703703704,.7171551501990487,57,39,26,1.400555555555556,94.53749999999999,.37815
ILOILO,"crackers, cookies, buiscuits, chips/curls",LEGANES,120,2,putos,365,2,size-based,1,3.041666666666667,.7171551501990487,57,39,26,1.400555555555556,168.0666666666667,.4604566210045662
ILOILO,"crackers, cookies, buiscuits, chips/curls",LEGANES,173,3,putos,550,1,size-based,1,3.179190751445087,.7171551501990487,57,39,26,1.400555555555556,242.2961111111111,.4405383838383838
ILOILO,fresh fish,LEGANES,70,1,pieces or units,120,3,size-based,0,1.714285714285714,.557449284923351,58,29,21,3.175,222.25,1.852083333333333
ILOILO,fresh fish,LEGANES,100,2,pieces or units,267.5,4,size-based,0,2.675,.557449284923351,58,29,21,3.175,317.5,1.186915887850467
ILOILO,fresh fish,LEGANES,122.5,3,pieces or units,676,2,size-based,1,5.518367346938776,.557449284923351,58,29,21,3.175,388.9375,.5753513313609467
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LEGANES,27.5,1,small cup,100,1,size-based,1,3.636363636363636,.4736502394721014,21,17,11,3.095833333333333,85.13541666666666,.8513541666666665
ILOILO,"liquor (e.g, whisky, coconut wine)",LEGANES,73.75,1,lipid/lapad,375,6,size-based,0,5.084745762711864,.4264443011096873,50,23,40,3.533813747228382,260.6187638580931,.6949833702882483
ILOILO,"liquor (e.g, whisky, coconut wine)",LEGANES,150,2,lipid/lapad,750,5,size-based,0,5,.4264443011096873,50,23,40,3.533813747228382,530.0720620842573,.7067627494456763
ILOILO,loaf bread,LEGANES,71.5,1,large packs,405,4,size-based,0,5.664335664335664,.299066903922372,48,35,29,4.356904822550518,311.5186948123621,.7691819624996594
ILOILO,loaf bread,LEGANES,104,2,large packs,640,3,size-based,0,6.153846153846154,.299066903922372,48,35,29,4.356904822550518,453.1181015452539,.7079970336644592
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",LEGANES,50,1,bilog,70,3,size-based,0,1.4,.6062423058277026,8,8,5,1.346938775510204,67.3469387755102,.9620991253644314
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",LEGANES,55,1,putos,140,3,size-based,0,2.545454545454545,.4137080058826431,55,34,28,3.361581920903955,184.8870056497175,1.320621468926554
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",LEGANES,108,2,putos,272.5,4,size-based,0,2.523148148148148,.4137080058826431,55,34,28,3.361581920903955,363.0508474576271,1.332296687917898
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",LEGANES,210,3,putos,555,2,size-based,1,2.642857142857143,.4137080058826431,55,34,28,3.361581920903955,705.9322033898305,1.271949916017713
ILOILO,chicken,LEMERY,200,1,whole (chicken),690,1,size-based,1,3.45,.2303437151375407,66,32,25,3.809879372738239,761.9758745476478,1.104312861663258
ILOILO,chicken,LEMERY,250,2,whole (chicken),1335,2,size-based,1,5.34,.2303437151375407,66,32,25,3.809879372738239,952.4698431845597,.7134605566925541
ILOILO,"crackers, cookies, buiscuits, chips/curls",LEMERY,24,1,pieces or units,60,2,size-based,1,2.5,.5590017405823503,39,26,18,.8166666666666667,19.6,.3266666666666667
ILOILO,"crackers, cookies, buiscuits, chips/curls",LEMERY,37.5,2,pieces or units,105,1,size-based,1,2.8,.5590017405823503,39,26,18,.8166666666666667,30.625,.2916666666666667
ILOILO,"crackers, cookies, buiscuits, chips/curls",LEMERY,60.75,1,putos,240,2,size-based,1,3.950617283950617,.7171551501990487,57,39,26,1.44,87.47999999999999,.3644999999999999
ILOILO,"crackers, cookies, buiscuits, chips/curls",LEMERY,112,2,putos,290,1,size-based,1,2.589285714285714,.7171551501990487,57,39,26,1.44,161.28,.5561379310344827
ILOILO,fresh fish,LEMERY,100,1,pack,466,1,size-based,1,4.66,.263640793217834,6,5,4,4.578571428571428,457.8571428571428,.9825260576333538
ILOILO,fresh fish,LEMERY,180,2,pack,770,1,size-based,1,4.277777777777778,.263640793217834,6,5,4,4.578571428571428,824.1428571428571,1.070315398886827
ILOILO,fresh fish,LEMERY,50,1,pieces or units,125,2,size-based,1,2.5,.557449284923351,58,29,21,3.208333333333333,160.4166666666667,1.283333333333333
ILOILO,fresh fish,LEMERY,90,2,pieces or units,245,3,size-based,0,2.722222222222222,.557449284923351,58,29,21,3.208333333333333,288.75,1.178571428571429
ILOILO,fresh fish,LEMERY,100,3,pieces or units,285,1,size-based,1,2.85,.557449284923351,58,29,21,3.208333333333333,320.8333333333334,1.125730994152047
ILOILO,"liquor (e.g, whisky, coconut wine)",LEMERY,160,2,lipid/lapad,375,2,size-based,1,2.34375,.4264443011096873,50,23,40,3.703703703703704,592.5925925925926,1.580246913580247
ILOILO,loaf bread,LEMERY,118.75,3,large packs,645,2,size-based,1,5.431578947368421,.299066903922372,48,35,29,4.370860927152318,519.0397350993378,.8047127675958725
ILOILO,loaf bread,LEMERY,40,1,small packs,220,1,size-based,1,5.5,.3761804287742442,22,17,17,8.884550084889643,355.3820033955857,1.615372742707208
ILOILO,loaf bread,LEMERY,23.75,1,small packs,220,1,size-based,1,9.263157894736842,.3761804287742442,22,17,17,8.884550084889643,211.008064516129,.9591275659824047
ILOILO,"prawns, lobster, shrimp",LEMERY,50,1,tumpok,125,1,size-based,1,2.5,.5502670689212777,10,4,6,4.55,227.5,1.82
ILOILO,"prawns, lobster, shrimp",LEMERY,50,2,tumpok,505,2,size-based,1,10.1,.5502670689212777,10,4,6,4.55,227.5,.4504950495049505
ILOILO,cabbage,LEON,33.75,1,pieces or units,435,10,size-based,0,12.88888888888889,.3377971059954538,40,27,14,12.3125,415.546875,.9552801724137931
ILOILO,cabbage,LEON,62.5,2,pieces or units,715,9,size-based,0,11.44,.3377971059954538,40,27,14,12.3125,769.53125,1.076267482517482
ILOILO,cabbage,LEON,105,3,pieces or units,945,8,size-based,0,9,.3377971059954538,40,27,14,12.3125,1292.8125,1.368055555555556
ILOILO,chicken,LEON,255,2,whole (chicken),997.5,2,size-based,1,3.911764705882353,.2303437151375407,66,32,25,3.809879372738239,971.5192400482509,.973954125361655
ILOILO,chicken,LEON,450,3,whole (chicken),1262.5,2,size-based,1,2.805555555555555,.2303437151375407,66,32,25,3.809879372738239,1714.445717732208,1.357976806124521
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LEON,42.5,1,small cup,100,4,size-based,0,2.352941176470588,.4736502394721014,21,17,11,3.3625,142.90625,1.4290625
ILOILO,"liquor (e.g, whisky, coconut wine)",LEON,160,2,lipid/lapad,375,9,size-based,0,2.34375,.4264443011096873,50,23,40,3.703703703703704,592.5925925925926,1.580246913580247
ILOILO,mango,LEON,57.5,1,pieces or units,165,9,size-based,0,2.869565217391304,.3971532262110498,23,17,9,3.39375,195.140625,1.182670454545454
ILOILO,mango,LEON,65,2,pieces or units,225,10,size-based,0,3.461538461538462,.3971532262110498,23,17,9,3.39375,220.59375,.9804166666666667
ILOILO,mango,LEON,107.5,3,pieces or units,297.5,8,size-based,0,2.767441860465116,.3971532262110498,23,17,9,3.39375,364.828125,1.226313025210084
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",LEON,77,1,putos,250,9,size-based,0,3.246753246753247,.4137080058826431,55,34,28,3.333333333333333,256.6666666666667,1.026666666666667
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",LEON,150,3,putos,500,1,size-based,1,3.333333333333333,.4137080058826431,55,34,28,3.333333333333333,500,1
ILOILO,chicken,MAASIN,300,3,whole (chicken),1122.5,4,size-based,0,3.741666666666667,.2303437151375407,66,32,25,3.82,1146,1.020935412026726
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MAASIN,37.5,1,small cup,115,2,size-based,1,3.066666666666667,.4736502394721014,21,17,11,3.125,117.1875,1.019021739130435
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MAASIN,70,2,small cup,322.5,2,size-based,1,4.607142857142857,.4736502394721014,21,17,11,3.125,218.75,.6782945736434108
ILOILO,"liquor (e.g, whisky, coconut wine)",MAASIN,110,2,lipid/lapad,375,6,size-based,0,3.409090909090909,.4264443011096873,50,23,40,3.703703703703704,407.4074074074074,1.08641975308642
ILOILO,"liquor (e.g, whisky, coconut wine)",MAASIN,140,2,long-neck,750,6,size-based,0,5.357142857142857,.2863521852207436,11,10,8,3.238151824409338,453.3412554173074,.6044550072230764
ILOILO,loaf bread,MAASIN,190,3,large packs,700,1,size-based,1,3.684210526315789,.299066903922372,48,35,29,4.491228070175438,853.3333333333333,1.219047619047619
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",MAASIN,50,1,putos,200,1,size-based,1,4,.4137080058826431,55,34,28,3.333333333333333,166.6666666666667,.8333333333333335
ILOILO,cabbage,MIAGAO,40,1,pieces or units,450,6,size-based,0,11.25,.3377971059954538,40,27,14,12.3125,492.5,1.094444444444445
ILOILO,cabbage,MIAGAO,50,2,pieces or units,630,5,size-based,0,12.6,.3377971059954538,40,27,14,12.3125,615.625,.9771825396825397
ILOILO,cabbage,MIAGAO,85,3,pieces or units,810,5,size-based,0,9.529411764705882,.3377971059954538,40,27,14,12.3125,1046.5625,1.292052469135802
ILOILO,chicken,MIAGAO,190,1,whole (chicken),710,5,size-based,0,3.736842105263158,.2303437151375407,66,32,25,3.78380794416681,718.9235093916939,1.012568323086893
ILOILO,chicken,MIAGAO,200,1,whole (chicken),710,5,size-based,0,3.55,.2303437151375407,66,32,25,3.78380794416681,756.761588833362,1.065861392723045
ILOILO,chicken,MIAGAO,225,2,whole (chicken),1055,6,size-based,0,4.688888888888889,.2303437151375407,66,32,25,3.78380794416681,851.3567874375323,.8069732582346277
ILOILO,chicken,MIAGAO,200,2,whole (chicken),1055,6,size-based,0,5.275,.2303437151375407,66,32,25,3.78380794416681,756.761588833362,.7173095628752246
ILOILO,chicken,MIAGAO,310,3,whole (chicken),1542.5,4,size-based,0,4.975806451612903,.2303437151375407,66,32,25,3.78380794416681,1172.980462691711,.7604411427498938
ILOILO,chicken,MIAGAO,403.75,3,whole (chicken),1542.5,4,size-based,0,3.820433436532508,.2303437151375407,66,32,25,3.78380794416681,1527.71245745735,.9904132625331277
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MIAGAO,35,1,small cup,185,4,size-based,0,5.285714285714286,.4736502394721014,21,17,11,3.095833333333333,108.3541666666667,.5856981981981981
ILOILO,"liquor (e.g, whisky, coconut wine)",MIAGAO,80,1,lipid/lapad,375,3,size-based,0,4.6875,.4264443011096873,50,23,40,3.658536585365854,292.6829268292683,.7804878048780488
ILOILO,"liquor (e.g, whisky, coconut wine)",MIAGAO,165,2,long-neck,750,3,size-based,0,4.545454545454546,.2863521852207436,11,10,8,3.215434083601286,530.5466237942122,.707395498392283
ILOILO,"liquor (e.g, whisky, coconut wine)",MIAGAO,210,3,long-neck,1000,2,size-based,1,4.761904761904762,.2863521852207436,11,10,8,3.215434083601286,675.2411575562701,.6752411575562701
ILOILO,loaf bread,MIAGAO,151,3,large packs,660,2,size-based,1,4.370860927152318,.299066903922372,48,35,29,4.491228070175438,678.1754385964912,1.027538543328017
ILOILO,cabbage,MINA,40,1,pieces or units,492.5,6,size-based,0,12.3125,.3377971059954538,40,27,14,12,480,.9746192893401016
ILOILO,cabbage,MINA,50,2,pieces or units,625,5,size-based,0,12.5,.3377971059954538,40,27,14,12,600,.96
ILOILO,cabbage,MINA,88.75,3,pieces or units,915,5,size-based,0,10.30985915492958,.3377971059954538,40,27,14,12,1065,1.163934426229508
ILOILO,chicken,MINA,225,1,whole (chicken),920,2,size-based,1,4.088888888888889,.2303437151375407,66,32,25,3.767857142857143,847.7678571428571,.921486801242236
ILOILO,chicken,MINA,250,2,whole (chicken),1235,1,size-based,1,4.94,.2303437151375407,66,32,25,3.767857142857143,941.9642857142857,.7627241179872758
ILOILO,chicken,MINA,300,3,whole (chicken),1655,1,size-based,1,5.516666666666667,.2303437151375407,66,32,25,3.767857142857143,1130.357142857143,.6829952524816574
ILOILO,"liquor (e.g, whisky, coconut wine)",MINA,145,2,lipid/lapad,375,5,size-based,0,2.586206896551724,.4264443011096873,50,23,40,3.703703703703704,537.0370370370371,1.432098765432099
ILOILO,loaf bread,MINA,127.5,3,large packs,620,3,size-based,0,4.862745098039215,.299066903922372,48,35,29,4.431044498663878,564.9581735796445,.9112228606123298
ILOILO,loaf bread,MINA,250,3,large packs,620,3,size-based,0,2.48,.299066903922372,48,35,29,4.431044498663878,1107.76112466597,1.786711491396725
ILOILO,loaf bread,MINA,70,2,medium packs,450,3,size-based,0,6.428571428571429,.1313040632730494,17,11,13,6.228867623604465,436.0207336523126,.9689349636718058
ILOILO,carrot,NEW LUCENA,30,1,pieces or units,80,3,size-based,0,2.666666666666667,.3225619210695281,15,12,5,,,
ILOILO,carrot,NEW LUCENA,40,2,pieces or units,110,4,size-based,0,2.75,.3225619210695281,15,12,5,,,
ILOILO,carrot,NEW LUCENA,85,3,pieces or units,150,2,size-based,1,1.764705882352941,.3225619210695281,15,12,5,,,
ILOILO,chicken,NEW LUCENA,275,2,whole (chicken),845,5,size-based,0,3.072727272727273,.2303437151375407,66,32,25,,,
ILOILO,"crackers, cookies, buiscuits, chips/curls",NEW LUCENA,52.5,1,putos,280,9,size-based,0,5.333333333333333,.7171551501990487,57,39,26,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",NEW LUCENA,150,2,lipid/lapad,375,9,size-based,0,2.5,.4264443011096873,50,23,40,,,
ILOILO,loaf bread,NEW LUCENA,170,3,large packs,640,4,size-based,0,3.764705882352941,.299066903922372,48,35,29,,,
ILOILO,loaf bread,NEW LUCENA,67,2,tama-tama nga putos,450,4,size-based,0,6.716417910447761,.2145084300471715,4,3,4,,,
