province,pull_municipal_city,cons_name,unit_lbl,harmonized_nsu_unit,fallback_harmonized_nsu_unit,fold_verdict,in_MS_as,freq_price,mn_item_unit_pairs,pn_item_unit_pairs,cause,cause_label,harmonizable,detail
ANTIQUE,VALDERRAMA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga tasa,small cup,,fold(untested/minor-flag),small cup,4,3.0,44.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small cup'
ANTIQUE,TOBIAS FORNIER,"liquor (e.g, whisky, coconut wine)",lapad,lipid/lapad,,safe-fold,lipid / lapad,1,1.0,1.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'lipid / lapad'
ANTIQUE,BELISON,loaf bread,daragkul nga putos,large packs,,safe-fold,large packs,1,5.0,83.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ANTIQUE,BUGASONG,loaf bread,daragkul nga putos,large packs,,safe-fold,large packs,3,4.0,83.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ANTIQUE,BUGASONG,loaf bread,medium nga putos,medium packs,,safe-fold,medium packs,1,2.0,75.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ANTIQUE,BUGASONG,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,3,6.0,56.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ANTIQUE,CULASI,loaf bread,dalagku nga putos,large packs,,safe-fold,large packs,2,1.0,12.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ANTIQUE,CULASI,loaf bread,daragkul nga putos,large packs,,safe-fold,large packs,1,3.0,83.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ANTIQUE,CULASI,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,1,8.0,134.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ANTIQUE,CULASI,loaf bread,medium nga putos,medium packs,,safe-fold,medium packs,1,3.0,75.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ANTIQUE,CULASI,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,2,1.0,56.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ANTIQUE,HAMTIC,loaf bread,dalagku nga putos,large packs,,safe-fold,large packs,1,5.0,12.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ANTIQUE,HAMTIC,loaf bread,daragkul nga putos,large packs,,safe-fold,large packs,3,5.0,83.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ANTIQUE,HAMTIC,loaf bread,medium nga putos,medium packs,,safe-fold,medium packs,1,4.0,75.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ANTIQUE,HAMTIC,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,3,5.0,56.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ANTIQUE,LAUA-AN,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,3,4.0,56.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ANTIQUE,LIBERTAD,loaf bread,dalagku nga putos,large packs,,safe-fold,large packs,4,3.0,12.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ANTIQUE,LIBERTAD,loaf bread,maliit na packs,small packs,,fold(untested/minor-flag),small packs,1,1.0,1.0,3,harmonizable,True,folds (heuristic) to MS cleaned unit 'small packs'
ANTIQUE,LIBERTAD,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,1,7.0,56.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ANTIQUE,PATNONGON,loaf bread,daragkul nga putos,large packs,,safe-fold,large packs,3,5.0,83.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ANTIQUE,PATNONGON,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,3,24.0,134.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ANTIQUE,PATNONGON,loaf bread,medium nga putos,medium packs,,safe-fold,medium packs,1,8.0,75.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ANTIQUE,PATNONGON,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,1,4.0,56.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ANTIQUE,SAN REMIGIO,loaf bread,daragkul nga putos,large packs,,safe-fold,large packs,1,6.0,83.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ANTIQUE,SAN REMIGIO,loaf bread,large,large packs,,safe-fold,large packs,2,1.0,20.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ANTIQUE,SAN REMIGIO,loaf bread,medium,medium packs,,safe-fold,medium packs,2,1.0,25.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ANTIQUE,SAN REMIGIO,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,1,5.0,56.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ANTIQUE,SEBASTE,loaf bread,medium,medium packs,,safe-fold,medium packs,1,1.0,25.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ANTIQUE,SEBASTE,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,3,5.0,56.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ANTIQUE,SIBALOM,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,1,6.0,134.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ANTIQUE,SIBALOM,loaf bread,large,large packs,,safe-fold,large packs,1,6.0,20.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ANTIQUE,SIBALOM,loaf bread,medium,medium packs,,safe-fold,medium packs,1,4.0,25.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ANTIQUE,SIBALOM,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,1,3.0,56.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ANTIQUE,TIBIAO,loaf bread,dalagku nga putos,large packs,,safe-fold,large packs,1,1.0,12.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ANTIQUE,TIBIAO,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,2,1.0,56.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ANTIQUE,TOBIAS FORNIER,loaf bread,daragkul nga putos,large packs,,safe-fold,large packs,1,19.0,83.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ANTIQUE,TOBIAS FORNIER,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,1,3.0,56.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ANTIQUE,SIBALOM,mango,binilog,pieces or units,,safe-fold,bilog,2,1.0,8.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ANTIQUE,VALDERRAMA,"preserved or processed meat (tocino, tapa, longaniza, etc)",can,cans,,safe-fold,lata,1,1.0,1.0,3,harmonizable,True,folds (heuristic) to MS cleaned unit 'lata'
CAPIZ,DAO,cabbage,putos /mix mix,putos (mix vegetable),,identity(ungrouped),putos (mix vegetable),1,1.0,1.0,3,harmonizable,True,folds (heuristic) to MS cleaned unit 'putos (mix vegetable)'
CAPIZ,IVISAN,carrot,pieces or units,pieces or units,,safe-fold,bilog,3,3.0,3.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
CAPIZ,IVISAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,pieces or units,,safe-fold,bilog,1,2.0,2.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
CAPIZ,JAMINDAN,fresh fish,binilog,pieces or units,,safe-fold,bilog,1,1.0,1.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
CAPIZ,SIGMA,fresh fish,per putos ung binibili na isda,pack,,identity(ungrouped),pack,1,1.0,1.0,3,harmonizable,True,folds (rename+reduce) to MS cleaned unit 'pack'
CAPIZ,SIGMA,fresh fish,putos,pack,,keep-separate,pack,1,2.0,3.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'pack'
CAPIZ,DUMALAG,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gmay nga cup,small cup,,fold(untested/minor-flag),small cup,2,1.0,5.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small cup'
CAPIZ,IVISAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gmay nga cup,small cup,,fold(untested/minor-flag),small cup,1,1.0,5.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small cup'
CAPIZ,JAMINDAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",maisot nga tasa,small cup,,fold(untested/minor-flag),small cup,1,2.0,2.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small cup'
CAPIZ,SAPI-AN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",maliit na tasa,small cup,,fold(untested/minor-flag),small cup,1,1.0,1.0,3,harmonizable,True,folds (heuristic) to MS cleaned unit 'small cup'
CAPIZ,TAPAZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gmay nga cup,small cup,,fold(untested/minor-flag),small cup,1,3.0,5.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small cup'
CAPIZ,SAPI-AN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,,safe-fold,lipid / lapad,3,20.0,762.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'lipid / lapad'
CAPIZ,CUARTERO,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,5,4.0,212.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
CAPIZ,DUMALAG,loaf bread,dalagku nga putos,large packs,,safe-fold,large packs,3,3.0,46.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
CAPIZ,DUMALAG,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,3,3.0,212.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
CAPIZ,DUMALAG,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,3,4.0,115.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
CAPIZ,IVISAN,loaf bread,dalagku nga putos,large packs,,safe-fold,large packs,3,4.0,46.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
CAPIZ,IVISAN,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,3,46.0,212.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
CAPIZ,IVISAN,loaf bread,medium packs,medium packs,,safe-fold,medium packs,1,2.0,2.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
CAPIZ,IVISAN,loaf bread,small packs,small packs,,fold(untested/minor-flag),small packs,1,1.0,1.0,3,harmonizable,True,folds (heuristic) to MS cleaned unit 'small packs'
CAPIZ,IVISAN,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,3,18.0,115.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
CAPIZ,JAMINDAN,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,3,27.0,212.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
CAPIZ,JAMINDAN,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,3,11.0,115.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
CAPIZ,MA-AYON,loaf bread,dalagku nga putos,large packs,,safe-fold,large packs,3,4.0,46.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
CAPIZ,MA-AYON,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,3,12.0,212.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
CAPIZ,MA-AYON,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,1,13.0,115.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
CAPIZ,MAMBUSAO,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,1,17.0,212.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
CAPIZ,PANAY,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,3,12.0,212.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
CAPIZ,PANAY,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,3,23.0,115.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
CAPIZ,PANITAN,loaf bread,small,small packs,,fold(untested/minor-flag),small packs,1,10.0,76.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
CAPIZ,PILAR,loaf bread,large,large packs,,safe-fold,large packs,3,5.0,118.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
CAPIZ,SAPI-AN,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,1,6.0,115.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
CAPIZ,SIGMA,loaf bread,large,large packs,,safe-fold,large packs,3,13.0,118.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
CAPIZ,TAPAZ,loaf bread,large,large packs,,safe-fold,large packs,3,11.0,118.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
CAPIZ,JAMINDAN,mango,binilog,pieces or units,,safe-fold,bilog,1,1.0,1.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,AJUY,cabbage,pack shredded cabbbage,pack,,identity(ungrouped),pack,1,1.0,1.0,3,harmonizable,True,folds (rename-fuzzy) to MS cleaned unit 'pack'
ILOILO,AJUY,cabbage,packs,pack,,keep-separate,pack,1,1.0,2.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'pack'
ILOILO,ALIMODIAN,cabbage,binilog,pieces or units,,safe-fold,bilog,1,2.0,28.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,BANATE,cabbage,pieces or units,pieces or units,,safe-fold,bilog,1,1.0,8.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,BAROTAC VIEJO,cabbage,pack,pack,,keep-separate,pack,1,1.0,12.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'pack'
ILOILO,BAROTAC VIEJO,cabbage,pieces or units,pieces or units,,safe-fold,bilog,1,1.0,8.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,CONCEPCION,cabbage,pieces or units,pieces or units,,safe-fold,bilog,1,1.0,8.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,DINGLE,cabbage,putos,pack,,keep-separate,pack,1,2.0,19.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'pack'
ILOILO,DUMANGAS,cabbage,piraso,pieces or units,,safe-fold,bilog,1,1.0,2.0,3,harmonizable,True,folds (heuristic) to MS cleaned unit 'bilog'
ILOILO,GUIMBAL,cabbage,binilog,pieces or units,,safe-fold,bilog,1,5.0,28.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,JANIUAY,cabbage,binilog,pieces or units,,safe-fold,bilog,1,2.0,28.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,LEGANES,cabbage,piraso,pieces or units,,safe-fold,bilog,1,1.0,2.0,3,harmonizable,True,folds (heuristic) to MS cleaned unit 'bilog'
ILOILO,LEON,cabbage,binilog,pieces or units,,safe-fold,bilog,1,1.0,28.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,MAASIN,cabbage,pieces or units,pieces or units,,safe-fold,bilog,2,1.0,8.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,MIAGAO,cabbage,binilog,pieces or units,,safe-fold,bilog,1,5.0,28.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,SAN ENRIQUE,cabbage,pieces or units,pieces or units,,safe-fold,bilog,1,1.0,8.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,SAN JOAQUIN,cabbage,binilog,pieces or units,,safe-fold,bilog,1,7.0,28.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,TIGBAUAN,cabbage,bilog,pieces or units,,safe-fold,pieces or units,1,11.0,575.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'pieces or units'
ILOILO,TUBUNGAN,cabbage,binilog,pieces or units,,safe-fold,bilog,1,2.0,28.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,BANATE,carrot,pieces or units,pieces or units,,safe-fold,bilog,2,1.0,5.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,BAROTAC VIEJO,carrot,pieces or units,pieces or units,,safe-fold,bilog,1,1.0,5.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,DUMANGAS,carrot,piraso,pieces or units,,safe-fold,bilog,1,1.0,2.0,3,harmonizable,True,folds (heuristic) to MS cleaned unit 'bilog'
ILOILO,GUIMBAL,carrot,binilog,pieces or units,,safe-fold,bilog,1,3.0,32.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,JANIUAY,carrot,binilog,pieces or units,,safe-fold,bilog,1,3.0,32.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,LEGANES,carrot,piraso,pieces or units,,safe-fold,bilog,1,1.0,2.0,3,harmonizable,True,folds (heuristic) to MS cleaned unit 'bilog'
ILOILO,LEON,carrot,binilog,pieces or units,,safe-fold,bilog,1,2.0,32.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,MIAGAO,carrot,binilog,pieces or units,,safe-fold,bilog,1,4.0,32.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,SAN ENRIQUE,carrot,pieces or units,pieces or units,,safe-fold,bilog,1,1.0,5.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,SAN JOAQUIN,carrot,binilog,pieces or units,,safe-fold,bilog,3,6.0,32.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,TUBUNGAN,carrot,binilog,pieces or units,,safe-fold,bilog,1,7.0,32.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,JANIUAY,chicken,bilog nga manok,whole (chicken),,fold(untested/minor-flag),whole (chicken),3,2.0,27.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'whole (chicken)'
ILOILO,LAMBUNAO,chicken,bilog nga manok,whole (chicken),,fold(untested/minor-flag),whole (chicken),3,6.0,27.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'whole (chicken)'
ILOILO,LEON,chicken,bilog nga manok,whole (chicken),,fold(untested/minor-flag),whole (chicken),1,3.0,27.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'whole (chicken)'
ILOILO,MIAGAO,chicken,bilog nga manok,whole (chicken),,fold(untested/minor-flag),whole (chicken),3,3.0,27.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'whole (chicken)'
ILOILO,CONCEPCION,"crackers, cookies, buiscuits, chips/curls",bilog,pieces or units,,safe-fold,pieces or units,3,11.0,493.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'pieces or units'
ILOILO,DINGLE,"crackers, cookies, buiscuits, chips/curls",pieces or units,pieces or units,,safe-fold,bilog,1,3.0,25.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,LEMERY,"crackers, cookies, buiscuits, chips/curls",bilog,pieces or units,,safe-fold,pieces or units,3,26.0,493.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'pieces or units'
ILOILO,TIGBAUAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,pieces or units,,safe-fold,bilog,3,3.0,25.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,AJUY,fresh fish,packs,pack,,keep-separate,pack,3,2.0,9.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'pack'
ILOILO,BAROTAC VIEJO,fresh fish,tumpok,tumpok,,safe-fold,tumpok,2,1.0,2.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'tumpok'
ILOILO,LEMERY,fresh fish,putos,pack,,keep-separate,pack,3,25.0,66.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'pack'
ILOILO,MIAGAO,fresh fish,binilog,pieces or units,,safe-fold,bilog,2,1.0,2.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,SAN ENRIQUE,fresh fish,pack,pack,,keep-separate,pack,3,4.0,19.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'pack'
ILOILO,SARA,fresh fish,pieces or units,pieces or units,,safe-fold,bilog,1,1.0,1.0,3,harmonizable,True,folds (heuristic) to MS cleaned unit 'bilog'
ILOILO,SARA,fresh fish,putos,pack,,keep-separate,pack,3,9.0,66.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'pack'
ILOILO,TUBUNGAN,fresh fish,binilog,pieces or units,,safe-fold,bilog,2,1.0,2.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,ALIMODIAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",binilog,pieces or units,,safe-fold,bilog,1,3.0,19.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,BAROTAC VIEJO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,small cup,,fold(untested/minor-flag),small cup,1,25.0,337.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small cup'
ILOILO,BAROTAC VIEJO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,pieces or units,,safe-fold,bilog,2,1.0,7.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,BATAD,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gmay nga cup,small cup,,fold(untested/minor-flag),small cup,1,1.0,14.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small cup'
ILOILO,LAMBUNAO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga tasa,small cup,,fold(untested/minor-flag),small cup,3,4.0,11.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small cup'
ILOILO,LEGANES,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",maliit na tasa,small cup,,fold(untested/minor-flag),small cup,1,1.0,1.0,3,harmonizable,True,folds (heuristic) to MS cleaned unit 'small cup'
ILOILO,LEMERY,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,small cup,,fold(untested/minor-flag),small cup,1,1.0,2.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small cup'
ILOILO,LEON,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",ice cream  in cone,cone,,identity(ungrouped),cone,1,1.0,1.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'cone'
ILOILO,MIAGAO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga tasa,small cup,,fold(untested/minor-flag),small cup,4,3.0,11.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small cup'
ILOILO,SAN ENRIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,small cup,,fold(untested/minor-flag),small cup,1,5.0,337.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small cup'
ILOILO,SAN JOAQUIN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",binilog,pieces or units,,safe-fold,bilog,1,5.0,19.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,SAN JOAQUIN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,pieces or units,,safe-fold,bilog,2,1.0,7.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,SARA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",piraso,pieces or units,,safe-fold,bilog,1,1.0,2.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,AJUY,loaf bread,small,small packs,,fold(untested/minor-flag),small packs,1,1.0,222.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ILOILO,AJUY,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,3,23.0,252.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,ALIMODIAN,loaf bread,dalagku nga putos,large packs,,safe-fold,large packs,1,1.0,253.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,ALIMODIAN,loaf bread,daragkul nga putos,large packs,,safe-fold,large packs,1,1.0,14.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,ALIMODIAN,loaf bread,medium nga putos,medium packs,,safe-fold,medium packs,1,1.0,26.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,ALIMODIAN,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,1,4.0,252.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,BADIANGAN,loaf bread,dalagku nga putos,large packs,,safe-fold,large packs,3,28.0,253.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,BADIANGAN,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,3,23.0,252.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,BALASAN,loaf bread,dalagku nga putos,large packs,,safe-fold,large packs,3,6.0,253.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,BALASAN,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,3,24.0,475.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ILOILO,BALASAN,loaf bread,large,large packs,,safe-fold,large packs,1,3.0,336.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,BALASAN,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,3,8.0,252.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,BANATE,loaf bread,dalagku nga putos,large packs,,safe-fold,large packs,1,2.0,253.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,BAROTAC NUEVO,loaf bread,dalagku nga putos,large packs,,safe-fold,large packs,1,2.0,253.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,BAROTAC NUEVO,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,1,10.0,475.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ILOILO,BAROTAC VIEJO,loaf bread,dalagku nga putos,large packs,,safe-fold,large packs,1,4.0,253.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,BAROTAC VIEJO,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,1,34.0,475.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ILOILO,BAROTAC VIEJO,loaf bread,small packs,small packs,,fold(untested/minor-flag),small packs,2,1.0,11.0,3,harmonizable,True,folds (heuristic) to MS cleaned unit 'small packs'
ILOILO,BAROTAC VIEJO,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,2,1.0,252.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
