geolocation,commodity,year,month,date,cpi
Capiz,02.1.1.0 - Spirits and liquors (ND),2025,2,2025-02-01,162.7103358158670
Capiz,02.1.1.0 - Spirits and liquors (ND),2025,3,2025-03-01,162.7103358158670
Capiz,02.1.1.0 - Spirits and liquors (ND),2025,4,2025-04-01,162.9205427586470
Capiz,02.1.1.0 - Spirits and liquors (ND),2025,5,2025-05-01,163.2467359991100
Capiz,02.1.1.0 - Spirits and liquors (ND),2025,6,2025-06-01,163.5632581795260
Capiz,02.1.1.0 - Spirits and liquors (ND),2025,7,2025-07-01,163.5632581795260
Capiz,02.1.1.0 - Spirits and liquors (ND),2025,8,2025-08-01,163.5632581795260
Capiz,02.1.1.0 - Spirits and liquors (ND),2025,9,2025-09-01,164.3249371819970
Capiz,02.1.1.0 - Spirits and liquors (ND),2025,10,2025-10-01,166.3501467476420
Capiz,02.1.1.0 - Spirits and liquors (ND),2025,11,2025-11-01,167.4405426189690
Capiz,02.1.1.0 - Spirits and liquors (ND),2025,12,2025-12-01,168.0093549238170
Capiz,02.1.1.0 - Spirits and liquors (ND),2026,1,2026-01-01,175.0688323414450
Capiz,02.1.1.0 - Spirits and liquors (ND),2026,2,2026-02-01,175.0688323414450
Capiz,02.1.1.0 - Spirits and liquors (ND),2026,3,2026-03-01,177.1308622629320
Capiz,02.1.1.0 - Spirits and liquors (ND),2026,4,2026-04-01,178.4516879756250
Capiz,02.1.1.0 - Spirits and liquors (ND),2026,5,2026-05-01,179.4715242227340
Capiz,02.1.3 - Beer (ND),2023,12,2023-12-01,134.3000000000000
Capiz,02.1.3 - Beer (ND),2024,1,2024-01-01,134.9000000000000
Capiz,02.1.3 - Beer (ND),2024,2,2024-02-01,134.9000000000000
Capiz,02.1.3 - Beer (ND),2024,3,2024-03-01,134.9000000000000
Capiz,02.1.3 - Beer (ND),2024,4,2024-04-01,134.9000000000000
Capiz,02.1.3 - Beer (ND),2024,5,2024-05-01,134.9000000000000
Capiz,02.1.3 - Beer (ND),2024,6,2024-06-01,134.9000000000000
Capiz,02.1.3 - Beer (ND),2024,7,2024-07-01,134.9000000000000
Capiz,02.1.3 - Beer (ND),2024,8,2024-08-01,134.9000000000000
Capiz,02.1.3 - Beer (ND),2024,9,2024-09-01,134.9000000000000
Capiz,02.1.3 - Beer (ND),2024,10,2024-10-01,134.9000000000000
