id,pull_province,pull_municipal_city,pull_item,harmonized_nsu_unit,weight,unit,w1,w3,ratio,review_step1,cell_med,cell_n
5841.0,ILOILO,BATAD,camote tops,bugkos,555.0,2,56.0,555.0,9.910714285714286,1,195.0,408.0
9461.0,ILOILO,SAN RAFAEL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",cone,0.555,2,56.0,555.0,9.910714285714286,0,110.0,36.0
2623.0,ANTIQUE,PATNONGON,camote,bilog,0.535,2,54.0,535.0,9.907407407407407,0,125.0,413.0
6516.0,ILOILO,CONCEPCION,camote tops,bugkos,535.0,2,54.0,535.0,9.907407407407407,1,195.0,408.0
11413.0,NEGROS OCCIDENTAL,VALLADOLID,camote tops,bugkos,0.535,2,54.0,535.0,9.907407407407407,1,195.0,408.0
4015.0,CAPIZ,MA-AYON,camote tops,bugkos,525.0,2,53.0,525.0,9.90566037735849,1,195.0,408.0
10909.0,NEGROS OCCIDENTAL,MANAPLA,camote tops,bugkos,515.0,2,52.0,515.0,9.903846153846153,1,195.0,408.0
8679.0,ILOILO,OTON,pork,1 serve,515.0,2,52.0,515.0,9.903846153846153,0,,
10454.0,NEGROS OCCIDENTAL,CAUAYAN,camote tops,bugkos,505.0,2,51.0,505.0,9.901960784313726,1,195.0,408.0
6736.0,ILOILO,DUEAS,cabbage,3 for 25 pesos (putos),495.0,2,50.0,495.0,9.9,0,,
649.0,AKLAN,LIBACAO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,0.495,2,50.0,495.0,9.9,0,100.0,271.0
6471.0,ILOILO,CARLES,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,0.495,2,50.0,495.0,9.9,0,100.0,271.0
6737.0,ILOILO,DUEAS,cabbage,3 for 25 pesos (putos),485.0,2,49.0,485.0,9.89795918367347,0,,
10016.0,ILOILO,TIGBAUAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,485.0,2,49.0,485.0,9.89795918367347,0,100.0,271.0
10008.0,ILOILO,TIGBAUAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,485.0,2,49.0,485.0,9.89795918367347,0,60.0,173.0
10003.0,ILOILO,TIGBAUAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,485.0,2,49.0,485.0,9.89795918367347,0,85.0,232.0
4233.0,CAPIZ,PANAY,cabbage,putos (mix vegetable),475.0,2,48.0,475.0,9.895833333333334,0,160.0,33.0
9527.0,ILOILO,SANTA BARBARA,camote,bilog,0.465,2,47.0,465.0,9.893617021276595,0,125.0,413.0
2392.0,ANTIQUE,LAUA-AN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,0.465,2,47.0,465.0,9.893617021276595,0,100.0,271.0
2017.0,ANTIQUE,CULASI,carrot,pieces or units,465.0,2,47.0,465.0,9.893617021276595,1,135.0,1139.0
9465.0,ILOILO,SAN RAFAEL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,0.465,2,47.0,465.0,9.893617021276595,0,60.0,173.0
9459.0,ILOILO,SAN RAFAEL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",cone,465.0,2,47.0,465.0,9.893617021276595,1,110.0,36.0
1596.0,ANTIQUE,BARBAZA,carrot,pieces or units,465.0,2,47.0,465.0,9.893617021276595,1,135.0,1139.0
8743.0,ILOILO,POTOTAN,carrot,pieces or units,0.455,2,46.0,455.0,9.891304347826088,1,135.0,1139.0
5565.0,ILOILO,BANATE,carrot,pieces or units,0.455,2,46.0,455.0,9.891304347826088,1,135.0,1139.0
7211.0,ILOILO,IGBARAS,camote,bilog,445.0,2,45.0,445.0,9.88888888888889,0,125.0,413.0
1368.0,AKLAN,NEW WASHINGTON,carrot,pieces or units,435.0,2,44.0,435.0,9.886363636363637,1,135.0,1139.0
9737.0,ILOILO,SARA,camote,bilog,0.435,2,44.0,435.0,9.886363636363637,0,125.0,413.0
8173.0,ILOILO,MIAGAO,"crackers, cookies, buiscuits, chips/curls",pieces or units,435.0,2,44.0,435.0,9.886363636363637,0,31.0,453.0
9805.0,ILOILO,SARA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,0.425,2,43.0,425.0,9.883720930232558,1,100.0,271.0
8552.0,ILOILO,OTON,camote,bilog,415.0,2,42.0,415.0,9.880952380952381,0,125.0,413.0
5591.0,ILOILO,BANATE,"crackers, cookies, buiscuits, chips/curls",putos,415.0,2,42.0,415.0,9.880952380952381,1,250.0,377.0
6582.0,ILOILO,CONCEPCION,fresh fish,tumpok,405.0,2,41.0,405.0,9.878048780487806,1,,
5404.0,ILOILO,BADIANGAN,camote,bilog,0.405,2,41.0,405.0,9.878048780487806,0,125.0,413.0
5460.0,ILOILO,BADIANGAN,pork,slice,0.405,2,41.0,405.0,9.878048780487806,1,160.0,1.0
3168.0,ANTIQUE,TIBIAO,carrot,pieces or units,0.405,2,41.0,405.0,9.878048780487806,1,135.0,1139.0
2188.0,ANTIQUE,HAMTIC,camote,bilog,405.0,2,41.0,405.0,9.878048780487806,0,125.0,413.0
8286.0,ILOILO,MINA,camote,bilog,395.0,2,40.0,395.0,9.875,0,125.0,413.0
3570.0,CAPIZ,CUARTERO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,395.0,2,40.0,395.0,9.875,1,85.0,232.0
7693.0,ILOILO,LEGANES,camote,bilog,395.0,2,40.0,395.0,9.875,0,125.0,413.0
6735.0,ILOILO,DUEAS,cabbage,3 for 25 pesos (putos),395.0,2,40.0,395.0,9.875,1,,
4738.0,CAPIZ,PRESIDENT ROXAS,carrot,pieces or units,395.0,2,40.0,395.0,9.875,1,135.0,1139.0
5663.0,ILOILO,BAROTAC NUEVO,camote,bilog,385.0,2,39.0,385.0,9.871794871794872,0,125.0,413.0
5621.0,ILOILO,BANATE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,0.375,2,38.0,375.0,9.868421052631579,0,60.0,173.0
1238.0,AKLAN,NABAS,carrot,pieces or units,375.0,2,38.0,375.0,9.868421052631579,1,135.0,1139.0
9442.0,ILOILO,SAN RAFAEL,"crackers, cookies, buiscuits, chips/curls",pieces or units,0.375,2,38.0,375.0,9.868421052631579,0,31.0,453.0
5566.0,ILOILO,BANATE,carrot,pieces or units,0.365,2,37.0,365.0,9.864864864864865,1,135.0,1139.0
3782.0,CAPIZ,DUMARAO,cabbage,pack,355.0,2,36.0,355.0,9.86111111111111,1,145.0,40.0
445.0,AKLAN,IBAJAY,camote,binilog,345.0,2,35.0,345.0,9.857142857142858,1,125.0,52.0
4234.0,CAPIZ,PANAY,cabbage,putos (mix vegetable),345.0,2,35.0,345.0,9.857142857142858,1,160.0,33.0
2760.0,ANTIQUE,SAN REMIGIO,carrot,pieces or units,345.0,2,35.0,345.0,9.857142857142858,1,135.0,1139.0
6534.0,ILOILO,CONCEPCION,carrot,pieces or units,335.0,2,34.0,335.0,9.852941176470589,1,135.0,1139.0
8465.0,ILOILO,NEW LUCENA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,0.335,2,34.0,335.0,9.852941176470589,1,100.0,271.0
5865.0,ILOILO,BATAD,carrot,pieces or units,335.0,2,34.0,335.0,9.852941176470589,1,135.0,1139.0
457.0,AKLAN,IBAJAY,carrot,pieces or units,335.0,2,34.0,335.0,9.852941176470589,1,135.0,1139.0
6118.0,ILOILO,CABATUAN,camote,bilog,0.335,2,34.0,335.0,9.852941176470589,1,125.0,413.0
4525.0,CAPIZ,PILAR,camote,bilog,335.0,2,34.0,335.0,9.852941176470589,1,125.0,413.0
5313.0,ILOILO,ANILAO,carrot,pieces or units,0.335,2,34.0,335.0,9.852941176470589,1,135.0,1139.0
6733.0,ILOILO,DUEAS,cabbage,2 kapinutos nga cabbage/20pesos,325.0,2,33.0,325.0,9.848484848484848,1,235.0,1.0
3860.0,CAPIZ,IVISAN,camote,bilog,325.0,2,33.0,325.0,9.848484848484848,1,125.0,413.0
6765.0,ILOILO,DUEAS,camote,bilog,325.0,2,33.0,325.0,9.848484848484848,1,125.0,413.0
2180.0,ANTIQUE,HAMTIC,camote,bilog,315.0,2,32.0,315.0,9.84375,1,125.0,413.0
2193.0,ANTIQUE,HAMTIC,camote,bilog,315.0,2,32.0,315.0,9.84375,1,125.0,413.0
6267.0,ILOILO,CALINOG,camote,bilog,315.0,2,32.0,315.0,9.84375,1,125.0,413.0
2007.0,ANTIQUE,CULASI,camote,bilog,315.0,2,32.0,315.0,9.84375,1,125.0,413.0
6527.0,ILOILO,CONCEPCION,camote,bilog,305.0,2,31.0,305.0,9.838709677419354,1,125.0,413.0
8288.0,ILOILO,MINA,camote,bilog,305.0,2,31.0,305.0,9.838709677419354,1,125.0,413.0
7376.0,ILOILO,JANIUAY,camote,bilog,305.0,2,31.0,305.0,9.838709677419354,1,125.0,413.0
9008.0,ILOILO,SAN ENRIQUE,camote,bilog,0.305,2,31.0,305.0,9.838709677419354,1,125.0,413.0
9009.0,ILOILO,SAN ENRIQUE,camote,bilog,0.305,2,31.0,305.0,9.838709677419354,1,125.0,413.0
9539.0,ILOILO,SANTA BARBARA,camote,bilog,0.305,2,31.0,305.0,9.838709677419354,1,125.0,413.0
8543.0,ILOILO,OTON,camote,bilog,305.0,2,31.0,305.0,9.838709677419354,1,125.0,413.0
9107.0,ILOILO,SAN JOAQUIN,camote,bilog,295.0,2,30.0,295.0,9.833333333333334,1,125.0,413.0
6265.0,ILOILO,CALINOG,camote,bilog,285.0,2,29.0,285.0,9.827586206896552,1,125.0,413.0
2737.0,ANTIQUE,SAN REMIGIO,camote,bilog,285.0,2,29.0,285.0,9.827586206896552,1,125.0,413.0
5480.0,ILOILO,BALASAN,camote,bilog,285.0,2,29.0,285.0,9.827586206896552,1,125.0,413.0
8545.0,ILOILO,OTON,camote,bilog,275.0,2,28.0,275.0,9.821428571428571,1,125.0,413.0
2006.0,ANTIQUE,CULASI,camote,bilog,275.0,2,28.0,275.0,9.821428571428571,1,125.0,413.0
1846.0,ANTIQUE,BUGASONG,camote,bilog,275.0,2,28.0,275.0,9.821428571428571,1,125.0,413.0
11082.0,NEGROS OCCIDENTAL,PONTEVEDRA,camote,bilog,0.275,2,28.0,275.0,9.821428571428571,1,125.0,413.0
4385.0,CAPIZ,PANITAN,camote,bilog,0.275,2,28.0,275.0,9.821428571428571,1,125.0,413.0
8322.0,ILOILO,MINA,"crackers, cookies, buiscuits, chips/curls",pieces or units,108.0,2,11.0,108.0,9.818181818181818,1,31.0,453.0
4552.0,CAPIZ,PILAR,"crackers, cookies, buiscuits, chips/curls",pieces or units,108.0,2,11.0,108.0,9.818181818181818,1,31.0,453.0
8321.0,ILOILO,MINA,"crackers, cookies, buiscuits, chips/curls",pieces or units,108.0,2,11.0,108.0,9.818181818181818,1,31.0,453.0
6776.0,ILOILO,DUEAS,camote,bilog,265.0,2,27.0,265.0,9.814814814814815,1,125.0,413.0
4241.0,CAPIZ,PANAY,camote,bilog,265.0,2,27.0,265.0,9.814814814814815,1,125.0,413.0
9110.0,ILOILO,SAN JOAQUIN,camote,bilog,255.0,2,26.0,255.0,9.807692307692308,1,125.0,413.0
2748.0,ANTIQUE,SAN REMIGIO,camote,bilog,255.0,2,26.0,255.0,9.807692307692308,1,125.0,413.0
9326.0,ILOILO,SAN MIGUEL,"crackers, cookies, buiscuits, chips/curls",pieces or units,98.0,2,10.0,98.0,9.8,1,31.0,453.0
4145.0,CAPIZ,MAMBUSAO,"crackers, cookies, buiscuits, chips/curls",pieces or units,98.0,2,10.0,98.0,9.8,1,31.0,453.0
3425.0,ANTIQUE,VALDERRAMA,"crackers, cookies, buiscuits, chips/curls",pieces or units,98.0,2,10.0,98.0,9.8,1,31.0,453.0
8175.0,ILOILO,MIAGAO,"crackers, cookies, buiscuits, chips/curls",pieces or units,235.0,2,24.0,235.0,9.791666666666666,0,31.0,453.0
4334.0,CAPIZ,PANAY,"prawns, lobster, shrimp",cup,205.0,2,21.0,205.0,9.761904761904763,1,90.0,1.0
675.0,AKLAN,LIBACAO,"preserved or processed meat (tocino, tapa, longaniza, etc)",pieces or units,0.185,2,19.0,185.0,9.736842105263158,1,65.0,29.0
9439.0,ILOILO,SAN RAFAEL,"crackers, cookies, buiscuits, chips/curls",pieces or units,0.185,2,19.0,185.0,9.736842105263158,0,31.0,453.0
4902.0,CAPIZ,SIGMA,fresh fish,pack,0.155,2,16.0,155.0,9.6875,1,,
8171.0,ILOILO,MIAGAO,"crackers, cookies, buiscuits, chips/curls",pieces or units,105.0,2,11.0,105.0,9.545454545454545,1,31.0,453.0
1376.0,AKLAN,NEW WASHINGTON,"crackers, cookies, buiscuits, chips/curls",pieces or units,95.0,2,10.0,95.0,9.5,1,31.0,453.0
365.0,AKLAN,BURUANGA,"crackers, cookies, buiscuits, chips/curls",putos,22.8,2,228.0,23.0,0.10087719298245613,0,250.0,377.0
7431.0,ILOILO,JANIUAY,"crackers, cookies, buiscuits, chips/curls",putos,32.0,2,320.0,32.0,0.1,1,250.0,377.0
7430.0,ILOILO,JANIUAY,"crackers, cookies, buiscuits, chips/curls",putos,38.0,2,380.0,38.0,0.1,1,250.0,377.0
7429.0,ILOILO,JANIUAY,"crackers, cookies, buiscuits, chips/curls",putos,35.0,2,350.0,35.0,0.1,1,250.0,377.0
7427.0,ILOILO,JANIUAY,"crackers, cookies, buiscuits, chips/curls",putos,38.0,2,380.0,38.0,0.1,1,250.0,377.0
7420.0,ILOILO,JANIUAY,"crackers, cookies, buiscuits, chips/curls",putos,38.0,2,380.0,38.0,0.1,1,250.0,377.0
7418.0,ILOILO,JANIUAY,"crackers, cookies, buiscuits, chips/curls",putos,25.0,2,250.0,25.0,0.1,0,250.0,377.0
7417.0,ILOILO,JANIUAY,"crackers, cookies, buiscuits, chips/curls",putos,18.0,2,180.0,18.0,0.1,0,250.0,377.0
4172.0,CAPIZ,MAMBUSAO,fresh fish,pieces or units,70.0,2,700.0,70.0,0.1,1,375.0,590.0
4161.0,CAPIZ,MAMBUSAO,"crackers, cookies, buiscuits, chips/curls",putos,33.0,2,330.0,33.0,0.1,1,250.0,377.0
4346.0,CAPIZ,PANAY,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,50.0,2,500.0,50.0,0.1,1,250.0,195.0
7553.0,ILOILO,LAMBUNAO,cabbage,pieces or units,0.155,1,1550.0,155.0,0.1,1,655.0,1300.0
7547.0,ILOILO,LAMBUNAO,cabbage,pieces or units,0.105,2,1050.0,105.0,0.1,0,655.0,1300.0
4602.0,CAPIZ,PILAR,loaf bread,large packs,48.0,2,480.0,48.0,0.1,0,640.0,408.0
4580.0,CAPIZ,PILAR,fresh fish,pieces or units,65.0,2,650.0,65.0,0.1,1,375.0,590.0
4578.0,CAPIZ,PILAR,fresh fish,pieces or units,0.045,2,450.0,45.0,0.1,0,375.0,590.0
3992.0,CAPIZ,JAMINDAN,loaf bread,individual,60.0,2,600.0,60.0,0.1,0,,
3949.0,CAPIZ,IVISAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,60.0,2,600.0,60.0,0.1,1,250.0,195.0
10889.0,NEGROS OCCIDENTAL,LA CASTELLANA,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,60.0,2,600.0,60.0,0.1,1,250.0,195.0
10865.0,NEGROS OCCIDENTAL,LA CASTELLANA,chicken,bilog,0.148,1,1480.0,148.0,0.1,0,1115.0,219.0
10853.0,NEGROS OCCIDENTAL,LA CASTELLANA,cabbage,pieces or units,145.0,2,1450.0,145.0,0.1,1,655.0,1300.0
10842.0,NEGROS OCCIDENTAL,ISABELA,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,60.0,2,600.0,60.0,0.1,1,250.0,195.0
10841.0,NEGROS OCCIDENTAL,ISABELA,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,55.0,2,550.0,55.0,0.1,1,250.0,195.0
10840.0,NEGROS OCCIDENTAL,ISABELA,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,60.0,2,600.0,60.0,0.1,1,250.0,195.0
10768.0,NEGROS OCCIDENTAL,ILOG,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,0.06,2,600.0,60.0,0.1,1,250.0,195.0
10767.0,NEGROS OCCIDENTAL,ILOG,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,0.06,2,600.0,60.0,0.1,1,250.0,195.0
10576.0,NEGROS OCCIDENTAL,HINIGARAN,cabbage,pieces or units,145.0,2,1450.0,145.0,0.1,1,655.0,1300.0
10565.0,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,0.06,2,600.0,60.0,0.1,1,250.0,195.0
10564.0,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,60.0,2,600.0,60.0,0.1,1,250.0,195.0
10535.0,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),fresh fish,pieces or units,60.0,2,600.0,60.0,0.1,0,375.0,590.0
3028.0,ANTIQUE,SIBALOM,"crackers, cookies, buiscuits, chips/curls",putos,17.0,2,170.0,17.0,0.1,0,250.0,377.0
3026.0,ANTIQUE,SIBALOM,"crackers, cookies, buiscuits, chips/curls",putos,24.0,2,240.0,24.0,0.1,0,250.0,377.0
3025.0,ANTIQUE,SIBALOM,"crackers, cookies, buiscuits, chips/curls",putos,20.0,2,200.0,20.0,0.1,0,250.0,377.0
3021.0,ANTIQUE,SIBALOM,"crackers, cookies, buiscuits, chips/curls",putos,20.0,2,200.0,20.0,0.1,0,250.0,377.0
3019.0,ANTIQUE,SIBALOM,"crackers, cookies, buiscuits, chips/curls",putos,24.0,2,240.0,24.0,0.1,0,250.0,377.0
3018.0,ANTIQUE,SIBALOM,"crackers, cookies, buiscuits, chips/curls",putos,28.0,2,280.0,28.0,0.1,1,250.0,377.0
2912.0,ANTIQUE,SEBASTE,fresh fish,pieces or units,60.0,2,600.0,60.0,0.1,0,375.0,590.0
8612.0,ILOILO,OTON,fresh fish,pieces or units,35.0,2,350.0,35.0,0.1,0,375.0,590.0
8610.0,ILOILO,OTON,fresh fish,pieces or units,85.0,2,850.0,85.0,0.1,1,375.0,590.0
8609.0,ILOILO,OTON,fresh fish,pieces or units,85.0,2,850.0,85.0,0.1,1,375.0,590.0
8607.0,ILOILO,OTON,fresh fish,pieces or units,40.0,2,400.0,40.0,0.1,0,375.0,590.0
8606.0,ILOILO,OTON,fresh fish,pieces or units,45.0,2,450.0,45.0,0.1,0,375.0,590.0
8595.0,ILOILO,OTON,"crackers, cookies, buiscuits, chips/curls",putos,25.0,2,250.0,25.0,0.1,0,250.0,377.0
8594.0,ILOILO,OTON,"crackers, cookies, buiscuits, chips/curls",putos,35.0,2,350.0,35.0,0.1,1,250.0,377.0
8589.0,ILOILO,OTON,"crackers, cookies, buiscuits, chips/curls",putos,18.0,2,180.0,18.0,0.1,0,250.0,377.0
8556.0,ILOILO,OTON,carrot,pieces or units,25.0,2,250.0,25.0,0.1,1,135.0,1139.0
11348.0,NEGROS OCCIDENTAL,SAN ENRIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,60.0,2,600.0,60.0,0.1,1,250.0,195.0
11351.0,NEGROS OCCIDENTAL,SAN ENRIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,60.0,2,600.0,60.0,0.1,1,250.0,195.0
11397.0,NEGROS OCCIDENTAL,TOBOSO,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,60.0,2,600.0,60.0,0.1,1,250.0,195.0
8511.0,ILOILO,NEW LUCENA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,65.0,2,650.0,65.0,0.1,1,250.0,432.0
5880.0,ILOILO,BATAD,"crackers, cookies, buiscuits, chips/curls",pack,30.0,2,300.0,30.0,0.1,0,305.0,49.0
382.0,AKLAN,BURUANGA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pack,60.0,2,600.0,60.0,0.1,0,600.0,7.0
3045.0,ANTIQUE,SIBALOM,fresh fish,pieces or units,45.0,2,450.0,45.0,0.1,0,375.0,590.0
8794.0,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",putos,38.0,2,380.0,38.0,0.1,1,250.0,377.0
8792.0,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",putos,25.0,2,250.0,25.0,0.1,0,250.0,377.0
8789.0,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",putos,25.0,2,250.0,25.0,0.1,0,250.0,377.0
8787.0,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",putos,20.0,2,200.0,20.0,0.1,0,250.0,377.0
8784.0,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",putos,26.0,2,260.0,26.0,0.1,0,250.0,377.0
8782.0,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",putos,24.0,2,240.0,24.0,0.1,0,250.0,377.0
381.0,AKLAN,BURUANGA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pack,60.0,2,600.0,60.0,0.1,0,600.0,7.0
380.0,AKLAN,BURUANGA,"crackers, cookies, buiscuits, chips/curls",putos,25.0,2,250.0,25.0,0.1,0,250.0,377.0
8700.0,ILOILO,OTON,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,50.0,2,500.0,50.0,0.1,0,250.0,432.0
8689.0,ILOILO,OTON,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,20.0,2,200.0,20.0,0.1,0,250.0,195.0
8683.0,ILOILO,OTON,"prawns, lobster, shrimp",pieces or units,15.0,2,150.0,15.0,0.1,1,140.0,1.0
8682.0,ILOILO,OTON,"prawns, lobster, shrimp",pieces or units,10.0,2,100.0,10.0,0.1,0,140.0,1.0
8681.0,ILOILO,OTON,"prawns, lobster, shrimp",pieces or units,15.0,2,150.0,15.0,0.1,1,140.0,1.0
379.0,AKLAN,BURUANGA,"crackers, cookies, buiscuits, chips/curls",putos,28.0,2,280.0,28.0,0.1,1,250.0,377.0
8615.0,ILOILO,OTON,fresh fish,pieces or units,80.0,2,800.0,80.0,0.1,1,375.0,590.0
8613.0,ILOILO,OTON,fresh fish,pieces or units,70.0,2,700.0,70.0,0.1,1,375.0,590.0
9977.0,ILOILO,TIGBAUAN,fresh fish,pieces or units,85.0,2,850.0,85.0,0.1,1,375.0,590.0
383.0,AKLAN,BURUANGA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pack,70.0,2,700.0,70.0,0.1,0,600.0,7.0
5881.0,ILOILO,BATAD,"crackers, cookies, buiscuits, chips/curls",pack,30.0,2,300.0,30.0,0.1,0,305.0,49.0
2895.0,ANTIQUE,SEBASTE,"crackers, cookies, buiscuits, chips/curls",putos,26.0,2,260.0,26.0,0.1,0,250.0,377.0
2893.0,ANTIQUE,SEBASTE,"crackers, cookies, buiscuits, chips/curls",putos,25.0,2,250.0,25.0,0.1,0,250.0,377.0
2890.0,ANTIQUE,SEBASTE,"crackers, cookies, buiscuits, chips/curls",putos,24.0,2,240.0,24.0,0.1,0,250.0,377.0
2886.0,ANTIQUE,SEBASTE,"crackers, cookies, buiscuits, chips/curls",putos,30.0,2,300.0,30.0,0.1,1,250.0,377.0
2885.0,ANTIQUE,SEBASTE,"crackers, cookies, buiscuits, chips/curls",putos,25.0,2,250.0,25.0,0.1,0,250.0,377.0
2835.0,ANTIQUE,SAN REMIGIO,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,60.0,2,600.0,60.0,0.1,1,250.0,195.0
11424.0,NEGROS OCCIDENTAL,VALLADOLID,chicken,bilog,0.205,2,2050.0,205.0,0.1,0,1115.0,219.0
2793.0,ANTIQUE,SAN REMIGIO,fresh fish,pieces or units,80.0,2,800.0,80.0,0.1,1,375.0,590.0
2786.0,ANTIQUE,SAN REMIGIO,"crackers, cookies, buiscuits, chips/curls",putos,28.0,2,280.0,28.0,0.1,1,250.0,377.0
2785.0,ANTIQUE,SAN REMIGIO,"crackers, cookies, buiscuits, chips/curls",putos,24.0,2,240.0,24.0,0.1,0,250.0,377.0
2784.0,ANTIQUE,SAN REMIGIO,"crackers, cookies, buiscuits, chips/curls",putos,25.0,2,250.0,25.0,0.1,0,250.0,377.0
2782.0,ANTIQUE,SAN REMIGIO,"crackers, cookies, buiscuits, chips/curls",putos,24.0,2,240.0,24.0,0.1,0,250.0,377.0
2781.0,ANTIQUE,SAN REMIGIO,"crackers, cookies, buiscuits, chips/curls",putos,30.0,2,300.0,30.0,0.1,1,250.0,377.0
9164.0,ILOILO,SAN JOAQUIN,fresh fish,pieces or units,70.0,2,700.0,70.0,0.1,1,375.0,590.0
9153.0,ILOILO,SAN JOAQUIN,"crackers, cookies, buiscuits, chips/curls",putos,22.0,2,220.0,22.0,0.1,0,250.0,377.0
9152.0,ILOILO,SAN JOAQUIN,"crackers, cookies, buiscuits, chips/curls",putos,25.0,2,250.0,25.0,0.1,0,250.0,377.0
9149.0,ILOILO,SAN JOAQUIN,"crackers, cookies, buiscuits, chips/curls",putos,30.0,2,300.0,30.0,0.1,1,250.0,377.0
9147.0,ILOILO,SAN JOAQUIN,"crackers, cookies, buiscuits, chips/curls",putos,38.0,2,380.0,38.0,0.1,1,250.0,377.0
85.0,AKLAN,BANGA,cabbage,pieces or units,95.0,2,950.0,95.0,0.1,0,655.0,1300.0
11251.0,NEGROS OCCIDENTAL,SAN ENRIQUE,cabbage,pieces or units,180.0,2,1800.0,180.0,0.1,1,655.0,1300.0
11235.0,NEGROS OCCIDENTAL,SALVADOR BENEDICTO,"liquor (e.g, whisky, coconut wine)",long-neck,0.075,3,750.0,75.0,0.1,0,750.0,478.0
11203.0,NEGROS OCCIDENTAL,PULUPANDAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,45.0,2,450.0,45.0,0.1,1,250.0,195.0
11065.0,NEGROS OCCIDENTAL,MURCIA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,0.045,3,450.0,45.0,0.1,0,250.0,432.0
11064.0,NEGROS OCCIDENTAL,MURCIA,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,60.0,2,600.0,60.0,0.1,1,250.0,195.0
11063.0,NEGROS OCCIDENTAL,MURCIA,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,60.0,2,600.0,60.0,0.1,1,250.0,195.0
11062.0,NEGROS OCCIDENTAL,MURCIA,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,60.0,2,600.0,60.0,0.1,1,250.0,195.0
5883.0,ILOILO,BATAD,"crackers, cookies, buiscuits, chips/curls",pack,30.0,2,300.0,30.0,0.1,0,305.0,49.0
6459.0,ILOILO,CARLES,fresh fish,pieces or units,0.085,2,850.0,85.0,0.1,1,375.0,590.0
5208.0,ILOILO,ALIMODIAN,fresh fish,pieces or units,0.065,2,650.0,65.0,0.1,1,375.0,590.0
2248.0,ANTIQUE,HAMTIC,"crackers, cookies, buiscuits, chips/curls",pack,35.0,2,350.0,35.0,0.1,0,305.0,49.0
2247.0,ANTIQUE,HAMTIC,"crackers, cookies, buiscuits, chips/curls",pack,40.0,2,400.0,40.0,0.1,0,305.0,49.0
2245.0,ANTIQUE,HAMTIC,"crackers, cookies, buiscuits, chips/curls",pack,22.0,2,220.0,22.0,0.1,0,305.0,49.0
2243.0,ANTIQUE,HAMTIC,"crackers, cookies, buiscuits, chips/curls",pack,28.0,2,280.0,28.0,0.1,0,305.0,49.0
